pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
0,n<=256,sr>70%,kvB<=4k,kp=0,0.0408,4
0,n<=32,sr<=15%,kvB<=16k,kp=0,0.1179,6
0,n<=32,sr<=15%,kvB<=1k,kp=0,0.0332,6
0,n<=32,sr<=15%,kvB<=4k,kp=0,0.085,6
0,n<=32,sr<=40%,kvB<=16k,kp=0,0.0255,2
0,n<=32,sr<=40%,kvB<=1k,kp=0,0.0782,2
0,n<=32,sr<=40%,kvB<=4k,kp=0,0.0009,2
0,n<=32,sr<=5%,kvB<=16k,kp=0,0.1727,2
0,n<=32,sr<=5%,kvB<=1k,kp=0,0.0414,2
0,n<=32,sr<=5%,kvB<=4k,kp=0,0.1236,2
0,n<=32,sr<=70%,kvB<=16k,kp=0,0.0025,2
0,n<=32,sr<=70%,kvB<=1k,kp=0,0.0599,2
0,n<=32,sr<=70%,kvB<=4k,kp=0,-0.0131,2
0,n<=32,sr>70%,kvB<=16k,kp=0,0.2196,4
0,n<=32,sr>70%,kvB<=1k,kp=0,0.1425,4
0,n<=32,sr>70%,kvB<=4k,kp=0,0.1801,4
0,n<=4,sr<=40%,kvB<=16k,kp=0,0.05,2
0,n<=4,sr<=40%,kvB<=1k,kp=0,0.1857,4
0,n<=4,sr<=40%,kvB<=4k,kp=0,0.1318,3
0,n<=4,sr<=70%,kvB<=16k,kp=0,-0.0105,2
0,n<=4,sr<=70%,kvB<=1k,kp=0,0.1288,2
0,n<=4,sr<=70%,kvB<=4k,kp=0,-0.4993,2
0,n<=4,sr>70%,kvB<=16k,kp=0,0.7725,2
0,n<=4,sr>70%,kvB<=1k,kp=0,0.1163,2
0,n<=4,sr>70%,kvB<=4k,kp=0,0.2927,2
0,n<=64,sr<=15%,kvB<=16k,kp=0,0.2356,4
0,n<=64,sr<=15%,kvB<=1k,kp=0,0.1924,4
0,n<=64,sr<=15%,kvB<=4k,kp=0,0.226,4
0,n<=64,sr<=40%,kvB<=16k,kp=0,0.1133,2
0,n<=64,sr<=40%,kvB<=1k,kp=0,0.0745,2
0,n<=64,sr<=40%,kvB<=4k,kp=0,0.1011,2
0,n<=64,sr<=5%,kvB<=16k,kp=0,0.2787,6
0,n<=64,sr<=5%,kvB<=1k,kp=0,0.2029,6
0,n<=64,sr<=5%,kvB<=4k,kp=0,0.2617,6
0,n<=64,sr<=70%,kvB<=16k,kp=0,0.0008,2
0,n<=64,sr<=70%,kvB<=1k,kp=0,-0.0708,2
0,n<=64,sr<=70%,kvB<=4k,kp=0,-0.0227,2
0,n<=64,sr>70%,kvB<=16k,kp=0,0.2426,4
0,n<=64,sr>70%,kvB<=1k,kp=0,0.2351,4
0,n<=64,sr>70%,kvB<=4k,kp=0,0.216,4
0,n<=8,sr<=15%,kvB<=16k,kp=0,0.1487,2
0,n<=8,sr<=15%,kvB<=1k,kp=0,0.2307,2
0,n<=8,sr<=15%,kvB<=4k,kp=0,0.1345,2
0,n<=8,sr<=40%,kvB<=16k,kp=0,0.0259,4
0,n<=8,sr<=40%,kvB<=1k,kp=0,0.1069,4
0,n<=8,sr<=40%,kvB<=4k,kp=0,-0.0059,4
0,n<=8,sr<=70%,kvB<=16k,kp=0,0.0584,2
0,n<=8,sr<=70%,kvB<=1k,kp=0,-0.1064,2
0,n<=8,sr<=70%,kvB<=4k,kp=0,-0.3396,2
0,n<=8,sr>70%,kvB<=16k,kp=0,0.7122,4
0,n<=8,sr>70%,kvB<=1k,kp=0,0.1614,4
0,n<=8,sr>70%,kvB<=4k,kp=0,0.2512,4
16,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0046,4
16,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0055,4
16,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0035,4
16,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0048,4
16,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0027,4
16,n<=128,sr<=15%,kvB<=16k,kp=0,0.0058,4
16,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0358,4
16,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0258,4
16,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0232,4
16,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0394,4
16,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0317,4
16,n<=128,sr<=15%,kvB<=1k,kp=0,0.0369,4
16,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0056,4
16,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0031,4
16,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0034,4
16,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0069,4
16,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0058,4
16,n<=128,sr<=15%,kvB<=4k,kp=0,0.0074,4
16,n<=128,sr<=40%,kvB<=16k,kp<=1k,-0.0015,2
16,n<=128,sr<=40%,kvB<=16k,kp<=2k,-0.0065,2
16,n<=128,sr<=40%,kvB<=16k,kp<=4k,-0.0034,2
16,n<=128,sr<=40%,kvB<=16k,kp<=512,-0.0036,2
16,n<=128,sr<=40%,kvB<=16k,kp<=8k,-0.0057,2
16,n<=128,sr<=40%,kvB<=16k,kp=0,-0.0027,2
16,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0485,2
16,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0577,2
16,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0651,2
16,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0533,2
16,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0585,2
16,n<=128,sr<=40%,kvB<=1k,kp=0,0.0607,2
16,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.0099,2
16,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0137,2
16,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0117,2
16,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0049,2
16,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0025,2
16,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0055,2
16,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0113,8
16,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0112,8
16,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0101,8
16,n<=128,sr<=5%,kvB<=16k,kp<=512,0.011,8
16,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0069,8
16,n<=128,sr<=5%,kvB<=16k,kp=0,0.0118,8
16,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0069,8
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0041,8
16,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0009,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0092,8
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,-0.0008,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.0055,8
16,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0086,8
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0079,8
16,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0026,8
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0117,8
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0046,8
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.0117,8
16,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0107,2
16,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0122,2
16,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.0132,2
16,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0081,2
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0096,2
16,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0077,2
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,0.0371,2
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.048,2
16,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0572,2
16,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0331,2
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.057,2
16,n<=128,sr<=70%,kvB<=1k,kp=0,0.0591,2
16,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.015,2
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.01,2
16,n<=128,sr<=70%,kvB<=4k,kp<=4k,0.003,2
16,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0079,2
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.0083,2
16,n<=128,sr<=70%,kvB<=4k,kp=0,-0.01,2
16,n<=128,sr>70%,kvB<=16k,kp<=1k,0.0124,4
16,n<=128,sr>70%,kvB<=16k,kp<=2k,0.0092,4
16,n<=128,sr>70%,kvB<=16k,kp<=4k,0.0175,4
16,n<=128,sr>70%,kvB<=16k,kp<=512,0.0124,4
16,n<=128,sr>70%,kvB<=16k,kp<=8k,0.0104,4
16,n<=128,sr>70%,kvB<=16k,kp=0,0.0127,4
16,n<=128,sr>70%,kvB<=1k,kp<=1k,0.0525,4
16,n<=128,sr>70%,kvB<=1k,kp<=2k,0.048,4
16,n<=128,sr>70%,kvB<=1k,kp<=4k,0.1277,4
16,n<=128,sr>70%,kvB<=1k,kp<=512,0.0797,4
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.1292,4
16,n<=128,sr>70%,kvB<=1k,kp=0,0.0803,4
16,n<=128,sr>70%,kvB<=4k,kp<=1k,0.0157,4
16,n<=128,sr>70%,kvB<=4k,kp<=2k,0.0046,4
16,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.0306,4
16,n<=128,sr>70%,kvB<=4k,kp<=512,0.0046,4
16,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.0202,4
16,n<=128,sr>70%,kvB<=4k,kp=0,0.016,4
16,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.378,4
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.3517,4
16,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.3186,4
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.408,4
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.2756,4
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.4267,4
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.2021,4
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.2014,4
16,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.2421,4
16,n<=16,sr<=15%,kvB<=1k,kp<=512,0.2895,4
16,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.1973,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.3157,4
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.2934,4
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.2652,4
16,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.1131,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,0.3304,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.0807,4
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.4024,4
16,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.4073,4
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.3788,4
16,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.3087,4
16,n<=16,sr<=40%,kvB<=16k,kp<=512,0.4434,4
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.1661,4
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.4531,4
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1975,4
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.4038,4
16,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.4417,4
16,n<=16,sr<=40%,kvB<=1k,kp<=512,0.2444,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.4065,4
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.4252,4
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.2792,4
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.1658,4
16,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.0814,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.3698,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.178,4
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.4332,4
16,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.7102,2
16,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.6845,2
16,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.5635,2
16,n<=16,sr<=70%,kvB<=16k,kp<=512,0.7657,2
16,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.2474,2
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.7304,2
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0013,2
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.5382,2
16,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.7279,2
16,n<=16,sr<=70%,kvB<=1k,kp<=512,-0.0316,2
16,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.6149,2
16,n<=16,sr<=70%,kvB<=1k,kp=0,0.5551,2
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.4656,2
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.1523,2
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.1073,2
16,n<=16,sr<=70%,kvB<=4k,kp<=512,0.71,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.7698,2
16,n<=16,sr<=70%,kvB<=4k,kp=0,0.8341,2
16,n<=16,sr>70%,kvB<=16k,kp<=1k,0.7435,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,0.5719,4
16,n<=16,sr>70%,kvB<=16k,kp<=4k,0.2221,4
16,n<=16,sr>70%,kvB<=16k,kp<=512,0.9499,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,-0.5534,4
16,n<=16,sr>70%,kvB<=16k,kp=0,0.9892,4
16,n<=16,sr>70%,kvB<=1k,kp<=1k,-0.538,4
16,n<=16,sr>70%,kvB<=1k,kp<=2k,0.3782,4
16,n<=16,sr>70%,kvB<=1k,kp<=4k,0.5496,4
16,n<=16,sr>70%,kvB<=1k,kp<=512,-0.5907,4
16,n<=16,sr>70%,kvB<=1k,kp<=8k,0.5711,4
16,n<=16,sr>70%,kvB<=1k,kp=0,0.4428,4
16,n<=16,sr>70%,kvB<=4k,kp<=1k,-0.0277,4
16,n<=16,sr>70%,kvB<=4k,kp<=2k,-0.7418,4
16,n<=16,sr>70%,kvB<=4k,kp<=4k,-0.8663,4
16,n<=16,sr>70%,kvB<=4k,kp<=512,0.5185,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,0.6362,4
16,n<=16,sr>70%,kvB<=4k,kp=0,0.8941,4
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.9914,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9884,2
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9905,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9922,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9914,1
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.9938,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.0372,2
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.1606,2
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.1356,2
16,n<=2,sr<=70%,kvB<=1k,kp<=512,0.9737,2
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.2769,2
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.9756,2
16,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.9756,2
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.9794,2
16,n<=2,sr<=70%,kvB<=4k,kp<=4k,-2.8979,2
16,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9755,2
16,n<=2,sr<=70%,kvB<=4k,kp<=8k,-9.6667,1
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.9739,2
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.2212,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.2071,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.1684,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.2378,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.1421,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.2355,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0949,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.1341,6
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.1353,6
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1449,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.1405,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.1733,6
16,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.1563,6
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.141,6
16,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0716,6
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.1992,6
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0937,6
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.2348,6
16,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.254,2
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.221,2
16,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.1776,2
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.3018,2
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.1204,2
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.3165,2
16,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1228,2
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1591,2
16,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1554,2
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1351,2
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.182,2
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.2503,2
16,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.192,2
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.1414,2
16,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.1067,2
16,n<=32,sr<=40%,kvB<=4k,kp<=512,0.2252,2
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.1535,2
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.2841,2
16,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.1738,2
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.1575,2
16,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.118,2
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.1958,2
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0977,2
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.2054,2
16,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.0042,2
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0105,2
16,n<=32,sr<=5%,kvB<=1k,kp<=4k,-0.0076,2
16,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0579,2
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,-0.0011,2
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.1183,2
16,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.1272,2
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0994,2
16,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0218,2
16,n<=32,sr<=5%,kvB<=4k,kp<=512,0.1552,2
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0016,2
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.2107,2
16,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.6826,2
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.6209,2
16,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.5031,2
16,n<=32,sr<=70%,kvB<=16k,kp<=512,0.7474,2
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.3918,2
16,n<=32,sr<=70%,kvB<=16k,kp=0,0.7768,2
16,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.1372,2
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.3212,2
16,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.3721,2
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.1401,2
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.4118,2
16,n<=32,sr<=70%,kvB<=1k,kp=0,0.3426,2
16,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.5202,2
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.3781,2
16,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.3685,2
16,n<=32,sr<=70%,kvB<=4k,kp<=512,0.6217,2
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.6179,2
16,n<=32,sr<=70%,kvB<=4k,kp=0,0.7379,2
16,n<=32,sr>70%,kvB<=16k,kp<=1k,1.3187,4
16,n<=32,sr>70%,kvB<=16k,kp<=2k,1.2234,4
16,n<=32,sr>70%,kvB<=16k,kp<=4k,1.0521,4
16,n<=32,sr>70%,kvB<=16k,kp<=512,1.434,4
16,n<=32,sr>70%,kvB<=16k,kp<=8k,0.7959,4
16,n<=32,sr>70%,kvB<=16k,kp=0,1.3549,4
16,n<=32,sr>70%,kvB<=1k,kp<=1k,0.15,4
16,n<=32,sr>70%,kvB<=1k,kp<=2k,0.6899,4
16,n<=32,sr>70%,kvB<=1k,kp<=4k,0.9541,4
16,n<=32,sr>70%,kvB<=1k,kp<=512,0.1492,4
16,n<=32,sr>70%,kvB<=1k,kp<=8k,0.8902,4
16,n<=32,sr>70%,kvB<=1k,kp=0,0.8501,4
16,n<=32,sr>70%,kvB<=4k,kp<=1k,1.0624,4
16,n<=32,sr>70%,kvB<=4k,kp<=2k,0.7214,4
16,n<=32,sr>70%,kvB<=4k,kp<=4k,0.5305,4
16,n<=32,sr>70%,kvB<=4k,kp<=512,1.3239,4
16,n<=32,sr>70%,kvB<=4k,kp<=8k,1.3508,4
16,n<=32,sr>70%,kvB<=4k,kp=0,1.5309,4
16,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.9819,2
16,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.9834,2
16,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.9822,2
16,n<=4,sr<=40%,kvB<=16k,kp<=512,0.9814,2
16,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.9809,2
16,n<=4,sr<=40%,kvB<=16k,kp=0,0.9818,2
16,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.1286,2
16,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.017,2
16,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.3604,2
16,n<=4,sr<=40%,kvB<=1k,kp<=512,0.9,2
16,n<=4,sr<=40%,kvB<=1k,kp<=8k,-0.0495,2
16,n<=4,sr<=40%,kvB<=1k,kp=0,0.9291,5
16,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.9466,2
16,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.9425,2
16,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.2551,2
16,n<=4,sr<=40%,kvB<=4k,kp<=512,0.947,2
16,n<=4,sr<=40%,kvB<=4k,kp<=8k,-0.015,2
16,n<=4,sr<=40%,kvB<=4k,kp=0,0.9467,3
16,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.9858,2
16,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.9866,2
16,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.9861,2
16,n<=4,sr<=70%,kvB<=16k,kp<=512,0.9862,2
16,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.9903,2
16,n<=4,sr<=70%,kvB<=16k,kp=0,0.9856,2
16,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.1681,2
16,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.0951,2
16,n<=4,sr<=70%,kvB<=1k,kp<=4k,0.3869,2
16,n<=4,sr<=70%,kvB<=1k,kp<=512,0.8878,2
16,n<=4,sr<=70%,kvB<=1k,kp<=8k,-7.7474,1
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.9086,4
16,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.9449,2
