prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,32,64,16,35.392
16,32,64,32,35.6693
16,32,64,64,36.3417
16,32,64,128,53.9957
16,32,64,256,81.0673
16,32,64,512,125.314
16,32,64,1024,218.317
16,32,64,2048,403.8
16,32,64,4096,780.593
16,32,64,8192,1534.26
16,32,64,16384,3066.39
16,32,128,16,57.973
16,32,128,32,59.0407
16,32,128,64,60.203
16,32,128,128,94.6993
16,32,128,256,138.572
16,32,128,512,232.503
16,32,128,1024,418.414
16,32,128,2048,791.612
16,32,128,4096,1542.14
16,32,128,8192,3082.48
16,32,128,16384,6090.77
16,64,0,0,12.6187
16,64,1,16,12.576
16,64,1,32,12.6083
16,64,1,64,12.7037
16,64,1,128,14.912
16,64,1,256,18.5283
16,64,1,512,25.8347
16,64,1,1024,40.4373
16,64,1,2048,70.048
16,64,1,4096,128.545
16,64,1,8192,246.562
16,64,1,16384,483.181
16,64,2,16,12.384
16,64,2,32,12.4373
16,64,2,64,12.5013
16,64,2,128,14.8267
16,64,2,256,18.4853
16,64,2,512,25.8987
16,64,2,1024,40.5657
16,64,2,2048,70.0697
16,64,2,4096,129.174
16,64,2,8192,247.18
16,64,2,16384,484.697
16,64,4,16,12.3843
16,64,4,32,12.4693
16,64,4,64,12.491
16,64,4,128,14.9337
16,64,4,256,18.6667
16,64,4,512,25.9737
16,64,4,1024,41.1307
16,64,4,2048,71.3713
16,64,4,4096,131.115
16,64,4,8192,249.879
16,64,4,16384,486.265
16,64,8,16,12.0643
16,64,8,32,12.2883
16,64,8,64,12.288
16,64,8,128,14.784
16,64,8,256,18.592
16,64,8,512,25.9517
16,64,8,1024,41.4393
16,64,8,2048,71.6163
16,64,8,4096,131.447
16,64,8,8192,250.135
16,64,8,16384,488.015
16,64,16,16,17.803
16,64,16,32,18.0907
16,64,16,64,18.315
16,64,16,128,22.763
16,64,16,256,27.6057
16,64,16,512,35.0083
16,64,16,1024,49.3017
16,64,16,2048,79.1473
16,64,16,4096,138.252
16,64,16,8192,255.341
16,64,16,16384,494.116
16,64,32,16,23.712
16,64,32,32,24.075
16,64,32,64,24.5973
16,64,32,128,32.971
16,64,32,256,42.4107
16,64,32,512,57.323
16,64,32,1024,86.1023
16,64,32,2048,144.663
16,64,32,4096,266.744
16,64,32,8192,515.684
16,64,32,16384,1009.92
16,64,64,16,35.2427
16,64,64,32,35.7973
16,64,64,64,36.576
16,64,64,128,53.803
16,64,64,256,80.3207
16,64,64,512,125.505
16,64,64,1024,216.631
16,64,64,2048,404.921
16,64,64,4096,781.319
16,64,64,8192,1535.34
16,64,64,16384,3078.48
16,64,128,16,57.707
16,64,128,32,59.179
16,64,128,64,60.149
16,64,128,128,94.7637
16,64,128,256,140.758
16,64,128,512,231.97
16,64,128,1024,418.03
16,64,128,2048,789.831
16,64,128,4096,1543.3
16,64,128,8192,3064.71
16,64,128,16384,6111.54
16,128,0,0,16.0427
16,128,1,16,15.1467
16,128,1,32,15.104
16,128,1,64,15.2217
16,128,1,128,15.9253
16,128,1,256,18.5387
16,128,1,512,25.739
16,128,1,1024,40.48
16,128,1,2048,69.974
16,128,1,4096,128.502
16,128,1,8192,246.562
16,128,1,16384,483.364
16,128,2,16,15.008
16,128,2,32,15.0193
16,128,2,64,15.008
16,128,2,128,15.776
16,128,2,256,18.4533
16,128,2,512,25.814
16,128,2,1024,40.5973
16,128,2,2048,70.123
16,128,2,4096,129.206
16,128,2,8192,246.999
16,128,2,16384,484.899
16,128,4,16,15.04
16,128,4,32,15.0717
16,128,4,64,15.0827
16,128,4,128,15.851
16,128,4,256,18.6773
16,128,4,512,26.1017
16,128,4,1024,41.088
16,128,4,2048,71.1687
16,128,4,4096,131.19
16,128,4,8192,249.922
16,128,4,16384,486.287
16,128,8,16,14.6243
16,128,8,32,14.667
16,128,8,64,14.6773
16,128,8,128,15.648
16,128,8,256,18.5497
16,128,8,512,25.9413
16,128,8,1024,41.5577
16,128,8,2048,71.6163
16,128,8,4096,131.478
16,128,8,8192,250.061
16,128,8,16384,488.1
16,128,16,16,17.9093
16,128,16,32,18.315
16,128,16,64,18.3467
16,128,16,128,24.8643
16,128,16,256,30.6567
16,128,16,512,38.4533
16,128,16,1024,52.8327
16,128,16,2048,82.6673
16,128,16,4096,141.719
16,128,16,8192,257.88
16,128,16,16384,494.223
16,128,32,16,23.787
16,128,32,32,24.214
16,128,32,64,24.47
16,128,32,128,34.507
16,128,32,256,44.3737
16,128,32,512,62.208
16,128,32,1024,90.6883
16,128,32,2048,149.569
16,128,32,4096,266.872
16,128,32,8192,513.914
16,128,32,16384,1011.51
16,128,64,16,35.1787
16,128,64,32,35.7763
16,128,64,64,36.3843
16,128,64,128,55.1363
16,128,64,256,83.3927
16,128,64,512,131.841
16,128,64,1024,221.122
16,128,64,2048,404.163
16,128,64,4096,780.199
16,128,64,8192,1535.47
16,128,64,16384,3075.46
16,128,128,16,57.9627
16,128,128,32,59.232
16,128,128,64,60.0433
16,128,128,128,96.961
16,128,128,256,142.87
16,128,128,512,237.709
16,128,128,1024,418.137
16,128,128,2048,789.66
16,128,128,4096,1544.28
16,128,128,8192,3071.77
16,128,128,16384,6119.81
16,256,0,0,19.6907
16,256,1,16,18.8477
16,256,1,32,18.859
16,256,1,64,18.8377
16,256,1,128,18.8267
16,256,1,256,19.5523
16,256,1,512,25.771
16,256,1,1024,40.619
16,256,1,2048,69.942
16,256,1,4096,128.502
16,256,1,8192,246.476
16,256,1,16384,483.024
16,256,2,16,18.731
16,256,2,32,18.678
16,256,2,64,18.7093
16,256,2,128,18.6983
16,256,2,256,19.4027
16,256,2,512,25.8343
16,256,2,1024,40.63
16,256,2,2048,70.102
16,256,2,4096,129.164
16,256,2,8192,247.213
16,256,2,16384,484.985
16,256,4,16,18.6237
16,256,4,32,18.5707
16,256,4,64,18.624
16,256,4,128,18.6347
16,256,4,256,19.5413
16,256,4,512,26.0907
16,256,4,1024,41.1737
16,256,4,2048,71.179
16,256,4,4096,131.158
16,256,4,8192,249.827
16,256,4,16384,485.998
16,256,8,16,18.2293
16,256,8,32,18.2407
16,256,8,64,18.2187
16,256,8,128,18.4107
16,256,8,256,19.4453
16,256,8,512,25.9307
16,256,8,1024,41.6327
16,256,8,2048,71.777
16,256,8,4096,131.649
16,256,8,8192,250.295
16,256,8,16384,488.314
16,256,16,16,18.5603
16,256,16,32,18.635
16,256,16,64,18.6347
16,256,16,128,24.9177
16,256,16,256,32.5977
16,256,16,512,42.102
16,256,16,1024,57.0883
16,256,16,2048,86.668
16,256,16,4096,145.196
16,256,16,8192,262.647
16,256,16,16384,495.492
16,256,32,16,25.5043
16,256,32,32,25.9417
16,256,32,64,26.39
16,256,32,128,34.3573
16,256,32,256,45.8777
16,256,32,512,64.8857
16,256,32,1024,94.7633
16,256,32,2048,153.281
16,256,32,4096,271.949
16,256,32,8192,516.932
16,256,32,16384,1011.17
16,256,64,16,37.1843
16,256,64,32,37.8667
16,256,64,64,37.75
16,256,64,128,54.7313
16,256,64,256,83.723
16,256,64,512,132.961
16,256,64,1024,222.06
16,256,64,2048,406.585
16,256,64,4096,782.727
16,256,64,8192,1540.49
16,256,64,16384,3048.72
16,256,128,16,58.485
16,256,128,32,59.851
16,256,128,64,60.801
16,256,128,128,97.014
16,256,128,256,142.561
16,256,128,512,238.914
16,256,128,1024,417.987
16,256,128,2048,795.004
16,256,128,4096,1540.74
16,256,128,8192,3089.3
16,256,128,16384,6080.35
16,512,0,0,26.9233
16,512,1,16,26.2187
16,512,1,32,26.155
16,512,1,64,26.325
16,512,1,128,26.166
16,512,1,256,26.251
16,512,1,512,26.56
16,512,1,1024,40.502
16,512,1,2048,69.8887
16,512,1,4096,128.609
16,512,1,8192,246.796
16,512,1,16384,483.407
16,512,2,16,26.027
16,512,2,32,25.963
16,512,2,64,25.931
16,512,2,128,26.0583
16,512,2,256,25.9947
16,512,2,512,26.592
16,512,2,1024,40.5767
16,512,2,2048,70.1447
16,512,2,4096,129.185
16,512,2,8192,247.234
16,512,2,16384,484.57
16,512,4,16,25.8133
16,512,4,32,25.8883
16,512,4,64,25.792
16,512,4,128,25.867
16,512,4,256,26.0263
16,512,4,512,26.795
16,512,4,1024,41.2483
16,512,4,2048,71.2213
16,512,4,4096,131.212
16,512,4,8192,250.04
16,512,4,16384,486.191
16,512,8,16,25.5367
16,512,8,32,25.515
16,512,8,64,25.5467
16,512,8,128,25.6533
16,512,8,256,25.8027
16,512,8,512,26.7523
16,512,8,1024,41.3977
16,512,8,2048,71.8187
16,512,8,4096,131.638
16,512,8,8192,250.391
16,512,8,16384,488.559
16,512,16,16,25.8133
16,512,16,32,25.878
16,512,16,64,25.8453
16,512,16,128,26.1653
16,512,16,256,32.779
16,512,16,512,47.0937
16,512,16,1024,65.1953
16,512,16,2048,95.574
16,512,16,4096,154.177
16,512,16,8192,271.586
16,512,16,16384,504.164
16,512,32,16,32.7787
16,512,32,32,32.928
16,512,32,64,33.1203
16,512,32,128,36.5653
16,512,32,256,45.9097
16,512,32,512,68.652
16,512,32,1024,105.142
16,512,32,2048,163.852
16,512,32,4096,287.938
16,512,32,8192,525.295
16,512,32,16384,1032.57
16,512,64,16,44.1283
16,512,64,32,44.427
16,512,64,64,44.971
16,512,64,128,56.7263
16,512,64,256,84.15
16,512,64,512,135.426
16,512,64,1024,233.335
16,512,64,2048,407.63
16,512,64,4096,781.756
16,512,64,8192,1537.43
16,512,64,16384,3057.86
16,512,128,16,61.931
16,512,128,32,62.891
16,512,128,64,63.788
16,512,128,128,97.5367
16,512,128,256,144.321
16,512,128,512,244.141
16,512,128,1024,423.716
16,512,128,2048,790.46
16,512,128,4096,1547.21
16,512,128,8192,3071.07
16,512,128,16384,6087.95
16,1024,0,0,41.7603
16,1024,1,16,41.0347
16,1024,1,32,41.0137
16,1024,1,64,41.0883
16,1024,1,128,41.024
16,1024,1,256,41.173
16,1024,1,512,41.1417
16,1024,1,1024,41.3017
16,1024,1,2048,69.825
16,1024,1,4096,128.577
16,1024,1,8192,246.456
16,1024,1,16384,483.065
16,1024,2,16,40.7577
16,1024,2,32,40.8223
16,1024,2,64,40.8537
16,1024,2,128,40.8537
16,1024,2,256,40.8963
16,1024,2,512,40.9813
16,1024,2,1024,41.376
16,1024,2,2048,70.1127
16,1024,2,4096,129.122
16,1024,2,8192,246.701
16,1024,2,16384,484.805
16,1024,4,16,40.7577
16,1024,4,32,40.6823
16,1024,4,64,40.704
16,1024,4,128,40.7473
16,1024,4,256,40.8107
16,1024,4,512,41.0243
16,1024,4,1024,41.547
16,1024,4,2048,71.1907
16,1024,4,4096,131.18
16,1024,4,8192,250.007
16,1024,4,16384,486.074
16,1024,8,16,40.3307
16,1024,8,32,40.3093
16,1024,8,64,40.257
16,1024,8,128,40.416
16,1024,8,256,40.502
16,1024,8,512,40.6613
16,1024,8,1024,41.675
16,1024,8,2048,71.7443
16,1024,8,4096,131.852
16,1024,8,8192,250.178
16,1024,8,16384,488.665
16,1024,16,16,40.6087
16,1024,16,32,40.7043
16,1024,16,64,40.747
16,1024,16,128,41.035
16,1024,16,256,41.5787
16,1024,16,512,47.1153
16,1024,16,1024,77.0453
16,1024,16,2048,111.798
16,1024,16,4096,173.238
16,1024,16,8192,293.816
16,1024,16,16384,535.247
16,1024,32,16,46.8593
16,1024,32,32,47.0613
16,1024,32,64,47.467
16,1024,32,128,50.7417
16,1024,32,256,55.1793
16,1024,32,512,68.6083
16,1024,32,1024,115.094
16,1024,32,2048,178.924
16,1024,32,4096,303.341
16,1024,32,8192,555.707
16,1024,32,16384,1058.02
16,1024,64,16,58.198
16,1024,64,32,58.2187
16,1024,64,64,58.849
16,1024,64,128,70.6773
16,1024,64,256,91.4783
16,1024,64,512,136.609
16,1024,64,1024,243.426
16,1024,64,2048,425.23
16,1024,64,4096,784.988
16,1024,64,8192,1538.53
16,1024,64,16384,3046.41
16,1024,128,16,76.3203
16,1024,128,32,77.1313
16,1024,128,64,78.049
16,1024,128,128,102.785
16,1024,128,256,145.068
16,1024,128,512,244.183
16,1024,128,1024,439.982
16,1024,128,2048,802.407
16,1024,128,4096,1543.06
16,1024,128,8192,3084.96
16,1024,128,16384,6080.45
16,2048,0,0,71.4243
16,2048,1,16,70.7207
16,2048,1,32,70.7533
16,2048,1,64,70.72
16,2048,1,128,70.721
16,2048,1,256,70.7523
16,2048,1,512,70.753
16,2048,1,1024,70.7737
16,2048,1,2048,70.7633
16,2048,1,4096,128.705
16,2048,1,8192,246.679
16,2048,1,16384,483.449
16,2048,2,16,70.4223
16,2048,2,32,70.3903
16,2048,2,64,70.4437
16,2048,2,128,70.4327
16,2048,2,256,70.507
16,2048,2,512,70.55
16,2048,2,1024,70.582
16,2048,2,2048,70.795
16,2048,2,4096,129.153
16,2048,2,8192,246.69
16,2048,2,16384,485.028
16,2048,4,16,70.2943
16,2048,4,32,70.294
16,2048,4,64,70.2833
16,2048,4,128,70.3473
16,2048,4,256,70.326
16,2048,4,512,70.5393
16,2048,4,1024,70.7103
16,2048,4,2048,71.3177
16,2048,4,4096,131.351
16,2048,4,8192,250.136
16,2048,4,16384,486.533
16,2048,8,16,69.9103
16,2048,8,32,69.878
16,2048,8,64,69.9423
16,2048,8,128,69.9097
16,2048,8,256,70.0383
16,2048,8,512,70.1233
16,2048,8,1024,70.4543
16,2048,8,2048,72.011
16,2048,8,4096,131.83
16,2048,8,8192,250.53
16,2048,8,16384,488.079
16,2048,16,16,70.3157
16,2048,16,32,70.39
16,2048,16,64,70.3687
16,2048,16,128,70.4967
16,2048,16,256,71.4353
16,2048,16,512,71.8513
16,2048,16,1024,77.0777
16,2048,16,2048,137.089
16,2048,16,4096,201.644
16,2048,16,8192,321.923
16,2048,16,16384,565.072
16,2048,32,16,74.945
16,2048,32,32,75.2007
16,2048,32,64,75.766
16,2048,32,128,78.9553
16,2048,32,256,83.4457
16,2048,32,512,91.8407
16,2048,32,1024,114.38
16,2048,32,2048,205.527
16,2048,32,4096,332.994
16,2048,32,8192,583.333
16,2048,32,16384,1092.33
16,2048,64,16,86.507
16,2048,64,32,86.7097
16,2048,64,64,87.0833
16,2048,64,128,99.0513
16,2048,64,256,120.598
16,2048,64,512,157.633
16,2048,64,1024,244.343
16,2048,64,2048,450.276
16,2048,64,4096,812.263
16,2048,64,8192,1552.92
16,2048,64,16384,3050.02
16,2048,128,16,104.395
16,2048,128,32,105.292
16,2048,128,64,106.06
16,2048,128,128,131.852
16,2048,128,256,170.487
16,2048,128,512,248.172
16,2048,128,1024,440.495
16,2048,128,2048,829.127
16,2048,128,4096,1560.04
16,2048,128,8192,3100.21
16,2048,128,16384,6097.69
16,4096,0,0,130.529
16,4096,1,16,129.921
16,4096,1,32,129.911
16,4096,1,64,129.921
16,4096,1,128,129.953
16,4096,1,256,129.9
16,4096,1,512,129.964
16,4096,1,1024,130.049
16,4096,1,2048,129.953
16,4096,1,4096,130.177
16,4096,1,8192,246.626
16,4096,1,16384,482.692
16,4096,2,16,129.58
16,4096,2,32,129.526
16,4096,2,64,129.516
16,4096,2,128,129.483
16,4096,2,256,129.441
16,4096,2,512,129.537
16,4096,2,1024,129.591
16,4096,2,2048,129.868
16,4096,2,4096,129.964
16,4096,2,8192,246.85
16,4096,2,16384,484.761
16,4096,4,16,129.58
16,4096,4,32,129.548
16,4096,4,64,129.505
16,4096,4,128,129.505
16,4096,4,256,129.462
16,4096,4,512,129.591
16,4096,4,1024,129.623
16,4096,4,2048,129.9
16,4096,4,4096,131.382
16,4096,4,8192,250.061
16,4096,4,16384,486.585
16,4096,8,16,128.854
16,4096,8,32,128.929
16,4096,8,64,128.887
16,4096,8,128,128.982
16,4096,8,256,129.089
16,4096,8,512,129.175
16,4096,8,1024,129.527
16,4096,8,2048,129.932
16,4096,8,4096,132.044
16,4096,8,8192,250.455
16,4096,8,16384,488.505
16,4096,16,16,129.58
16,4096,16,32,129.569
16,4096,16,64,129.58
16,4096,16,128,129.676
16,4096,16,256,130.06
16,4096,16,512,130.903
16,4096,16,1024,131.457
16,4096,16,2048,137.441
16,4096,16,4096,256.76
16,4096,16,8192,381.113
16,4096,16,16384,624.358
16,4096,32,16,131.244
16,4096,32,32,132.151
16,4096,32,64,132.343
16,4096,32,128,135.766
16,4096,32,256,139.66
16,4096,32,512,148.044
16,4096,32,1024,166.103
16,4096,32,2048,206.988
16,4096,32,4096,391.087
16,4096,32,8192,644.624
16,4096,32,16384,1153.02
16,4096,64,16,142.764
16,4096,64,32,143.223
16,4096,64,64,143.094
16,4096,64,128,155.276
16,4096,64,256,177.356
16,4096,64,512,217.229
16,4096,64,1024,297.944
16,4096,64,2048,456.858
16,4096,64,4096,871.816
16,4096,64,8192,1600.16
16,4096,64,16384,3076.7
16,4096,128,16,160.727
16,4096,128,32,161.836
16,4096,128,64,162.657
16,4096,128,128,187.969
16,4096,128,256,226.754
16,4096,128,512,306.904
16,4096,128,1024,460.463
16,4096,128,2048,836.093
16,4096,128,4096,1610.4
16,4096,128,8192,3108.75
16,4096,128,16384,6105.46
16,8192,0,0,248.376
16,8192,1,16,247.639
16,8192,1,32,247.714
16,8192,1,64,247.586
16,8192,1,128,247.725
16,8192,1,256,247.767
16,8192,1,512,247.874
16,8192,1,1024,247.597
16,8192,1,2048,247.96
16,8192,1,4096,247.917
16,8192,1,8192,247.81
16,8192,1,16384,482.447
16,8192,2,16,246.914
16,8192,2,32,246.946
16,8192,2,64,246.915
16,8192,2,128,246.882
16,8192,2,256,246.903
16,8192,2,512,246.893
16,8192,2,1024,246.957
16,8192,2,2048,247.106
16,8192,2,4096,247.341
16,8192,2,8192,247.308
16,8192,2,16384,485.071
16,8192,4,16,247.084
16,8192,4,32,247.212
16,8192,4,64,246.914
16,8192,4,128,246.978
16,8192,4,256,247.075
16,8192,4,512,247.17
16,8192,4,1024,247.138
16,8192,4,2048,247.373
16,8192,4,4096,247.586
16,8192,4,8192,250.04
16,8192,4,16384,486.468
16,8192,8,16,246.21
16,8192,8,32,246.221
16,8192,8,64,246.37
16,8192,8,128,246.402
16,8192,8,256,246.477
16,8192,8,512,246.519
16,8192,8,1024,246.839
16,8192,8,2048,247.319
16,8192,8,4096,248.098
16,8192,8,8192,250.797
16,8192,8,16384,488.537
16,8192,16,16,247.287
16,8192,16,32,247.415
16,8192,16,64,247.255
16,8192,16,128,247.703
16,8192,16,256,247.981
16,8192,16,512,248.983
16,8192,16,1024,249.197
16,8192,16,2048,250.21
16,8192,16,4096,256.589
16,8192,16,8192,493.871
16,8192,16,16384,744.081
16,8192,32,16,247.863
16,8192,32,32,248.087
16,8192,32,64,248.077
16,8192,32,128,249.058
16,8192,32,256,252.642
16,8192,32,512,261.528
16,8192,32,1024,279.086
16,8192,32,2048,314.915
16,8192,32,4096,392.099
16,8192,32,8192,749.884
16,8192,32,16384,1278.4
16,8192,64,16,255.459
