prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,16,4,128,33.5783
16,16,4,256,44.9167
16,16,4,512,65.717
16,16,4,1024,94.6553
16,16,4,2048,152.276
16,16,4,4096,271.017
16,16,4,8192,505.661
16,16,4,16384,978.777
16,16,8,16,35.7867
16,16,8,32,36.511
16,16,8,64,37.2587
16,16,8,128,52.224
16,16,8,256,71.0507
16,16,8,512,102.431
16,16,8,1024,160.394
16,16,8,2048,279.678
16,16,8,4096,515.154
16,16,8,8192,989.145
16,16,8,16384,1962.16
16,16,16,16,58.1003
16,16,16,32,59.5193
16,16,16,64,60.896
16,16,16,128,88.9803
16,16,16,256,122.154
16,16,16,512,180.543
16,16,16,1024,297.203
16,16,16,2048,533.17
16,16,16,4096,1007.21
16,16,16,8192,2019.94
16,16,16,16384,4525.15
16,16,32,16,101.717
16,16,32,32,104.074
16,16,32,64,106.569
16,16,32,128,160.938
16,16,32,256,221.95
16,16,32,512,340.531
16,16,32,1024,584.561
16,16,32,2048,1088.16
16,16,32,4096,2439.26
16,16,32,8192,5474.14
16,16,32,16384,10792.2
16,16,64,16,188.074
16,16,64,32,192.841
16,16,64,64,196.553
16,16,64,128,307.646
16,16,64,256,461.608
16,16,64,512,809.306
16,16,64,1024,1561.73
16,16,64,2048,3079.7
16,16,64,4096,6102.32
16,16,64,8192,12165.4
16,16,64,16384,24265.3
16,16,128,16,363.486
16,16,128,32,372.382
16,16,128,64,380.638
16,16,128,128,622.15
16,16,128,256,902.298
16,16,128,512,1598.85
16,16,128,1024,3080.79
16,16,128,2048,6091.55
16,16,128,4096,12130.6
16,16,128,8192,24209.2
16,16,128,16384,48396.1
16,32,0,0,11.6907
16,32,1,16,11.8933
16,32,1,32,13.291
16,32,1,64,13.3973
16,32,1,128,15.797
16,32,1,256,19.6907
16,32,1,512,27.5627
16,32,1,1024,43.285
16,32,1,2048,75.2213
16,32,1,4096,136.693
16,32,1,8192,259.955
16,32,1,16384,506.504
16,32,2,16,18.954
16,32,2,32,19.093
16,32,2,64,19.4667
16,32,2,128,24.416
16,32,2,256,31.9463
16,32,2,512,46.4207
16,32,2,1024,66.3037
16,32,2,2048,96.2453
16,32,2,4096,153.791
16,32,2,8192,271.977
16,32,2,16384,505.745
16,32,4,16,24.64
16,32,4,32,24.906
16,32,4,64,25.3547
16,32,4,128,33.7383
16,32,4,256,45.1947
16,32,4,512,65.909
16,32,4,1024,95.2957
16,32,4,2048,154.986
16,32,4,4096,272.841
16,32,4,8192,507.112
16,32,4,16384,979.044
16,32,8,16,35.9037
16,32,8,32,36.6077
16,32,8,64,37.2693
16,32,8,128,52.3517
16,32,8,256,71.274
16,32,8,512,102.89
16,32,8,1024,161.439
16,32,8,2048,278.494
16,32,8,4096,516.498
16,32,8,8192,989.935
16,32,8,16384,1962.61
16,32,16,16,58.368
16,32,16,32,59.6363
16,32,16,64,61.0983
16,32,16,128,89.0553
16,32,16,256,122.335
16,32,16,512,181.226
16,32,16,1024,297.843
16,32,16,2048,535.847
16,32,16,4096,1009.3
16,32,16,8192,1980.78
16,32,16,16384,4426.4
16,32,32,16,102.026
16,32,32,32,104.756
16,32,32,64,106.858
16,32,32,128,161.556
16,32,32,256,221.898
16,32,32,512,340.403
16,32,32,1024,586.599
16,32,32,2048,1112.08
16,32,32,4096,2491.28
16,32,32,8192,5474.19
16,32,32,16384,10657.5
16,32,64,16,188.553
16,32,64,32,193.599
16,32,64,64,197.14
16,32,64,128,308.552
16,32,64,256,459.475
16,32,64,512,817.99
16,32,64,1024,1564.56
16,32,64,2048,3059.69
16,32,64,4096,6102.71
16,32,64,8192,12131.7
16,32,64,16384,24268.8
16,32,128,16,364.168
16,32,128,32,372.745
16,32,128,64,381.139
16,32,128,128,623.708
16,32,128,256,899.344
16,32,128,512,1598.41
16,32,128,1024,3082.25
16,32,128,2048,6097.89
16,32,128,4096,12138.3
16,32,128,8192,24209.1
16,32,128,16384,48388.5
16,64,0,0,11.84
16,64,1,16,11.957
16,64,1,32,12.1387
16,64,1,64,13.4293
16,64,1,128,15.8613
16,64,1,256,19.7653
16,64,1,512,27.5203
16,64,1,1024,43.2317
16,64,1,2048,75.1997
16,64,1,4096,136.66
16,64,1,8192,259.945
16,64,1,16384,506.514
16,64,2,16,19.115
16,64,2,32,19.392
16,64,2,64,19.5517
16,64,2,128,24.3733
16,64,2,256,32.021
16,64,2,512,46.72
16,64,2,1024,66.3247
16,64,2,2048,96.6073
16,64,2,4096,154.911
16,64,2,8192,271.145
16,64,2,16384,503.389
16,64,4,16,24.789
16,64,4,32,25.1623
16,64,4,64,25.5037
16,64,4,128,33.7593
16,64,4,256,45.205
16,64,4,512,66.2287
16,64,4,1024,95.3487
16,64,4,2048,155.764
16,64,4,4096,269.865
16,64,4,8192,506.396
16,64,4,16384,980.463
16,64,8,16,36.0423
16,64,8,32,36.6393
16,64,8,64,37.3973
16,64,8,128,52.277
16,64,8,256,71.5513
16,64,8,512,103.071
16,64,8,1024,161.61
16,64,8,2048,278.398
16,64,8,4096,517.341
16,64,8,8192,991.023
16,64,8,16384,1966.19
16,64,16,16,58.5807
16,64,16,32,59.8073
16,64,16,64,61.1943
16,64,16,128,89.1193
16,64,16,256,122.324
16,64,16,512,181.492
16,64,16,1024,297.929
16,64,16,2048,535.079
16,64,16,4096,1010.14
16,64,16,8192,1992.47
16,64,16,16384,4412.44
16,64,32,16,102.208
16,64,32,32,104.885
16,64,32,64,107.242
16,64,32,128,161.567
16,64,32,256,222.42
16,64,32,512,340.713
16,64,32,1024,584.572
16,64,32,2048,1112.13
16,64,32,4096,2507.48
16,64,32,8192,5370.22
16,64,32,16384,10918
16,64,64,16,188.82
16,64,64,32,193.727
16,64,64,64,197.279
16,64,64,128,308.243
16,64,64,256,457.097
16,64,64,512,814.332
16,64,64,1024,1565.93
16,64,64,2048,3075.88
16,64,64,4096,6102.75
16,64,64,8192,12164.4
16,64,64,16384,24265.7
16,64,128,16,326.74
16,64,128,32,334.046
16,64,128,64,381.854
16,64,128,128,622.012
16,64,128,256,900.336
16,64,128,512,1596.98
16,64,128,1024,3081.05
16,64,128,2048,6096.22
16,64,128,4096,12135.3
16,64,128,8192,24201.8
16,64,128,16384,48369.1
16,128,0,0,15.0933
16,128,1,16,14.3463
16,128,1,32,14.4
16,128,1,64,16.0747
16,128,1,128,16.992
16,128,1,256,19.8827
16,128,1,512,27.637
16,128,1,1024,43.3807
16,128,1,2048,75.296
16,128,1,4096,136.725
16,128,1,8192,260.041
16,128,1,16384,506.45
16,128,2,16,22.8267
16,128,2,32,22.9757
16,128,2,64,23.1467
16,128,2,128,26.2933
16,128,2,256,32
16,128,2,512,47.3383
16,128,2,1024,77.055
16,128,2,2048,110.367
16,128,2,4096,168.543
16,128,2,8192,285.129
16,128,2,16384,517.619
16,128,4,16,28.448
16,128,4,32,28.7357
16,128,4,64,29.1197
16,128,4,128,35.829
16,128,4,256,45.098
16,128,4,512,67.5093
16,128,4,1024,106.772
16,128,4,2048,164.692
16,128,4,4096,283.198
16,128,4,8192,519.88
16,128,4,16384,984.997
16,128,8,16,39.6903
16,128,8,32,39.989
16,128,8,64,40.757
16,128,8,128,54.3677
16,128,8,256,71.3277
16,128,8,512,107.861
16,128,8,1024,168.927
16,128,8,2048,287.699
16,128,8,4096,523.357
16,128,8,8192,995.269
16,128,8,16384,1966.95
16,128,16,16,61.5463
16,128,16,32,62.5707
16,128,16,64,63.946
16,128,16,128,91.3063
16,128,16,256,122.794
16,128,16,512,187.252
16,128,16,1024,305.396
16,128,16,2048,540.199
16,128,16,4096,1010.94
16,128,16,8192,1983.65
16,128,16,16384,4473.53
16,128,32,16,104.405
16,128,32,32,106.624
16,128,32,64,108.714
16,128,32,128,163.956
16,128,32,256,224.585
16,128,32,512,351.55
16,128,32,1024,589.5
16,128,32,2048,1106.07
16,128,32,4096,2462.9
16,128,32,8192,5475.95
16,128,32,16384,10830.3
16,128,64,16,190.644
16,128,64,32,195.466
16,128,64,64,199.839
16,128,64,128,311.071
16,128,64,256,465.213
16,128,64,512,815.003
16,128,64,1024,1566.19
16,128,64,2048,3065.34
16,128,64,4096,6101.62
16,128,64,8192,12154.6
16,128,64,16384,24272.9
16,128,128,16,329.961
16,128,128,32,337.374
16,128,128,64,385.524
16,128,128,128,625.213
16,128,128,256,903.164
16,128,128,512,1599.93
16,128,128,1024,3081.47
16,128,128,2048,6093.55
16,128,128,4096,12134.3
16,128,128,8192,24216.3
16,128,128,16384,48385
16,256,0,0,18.4103
16,256,1,16,17.781
16,256,1,32,17.8557
16,256,1,64,17.856
16,256,1,128,20.1277
16,256,1,256,20.97
16,256,1,512,27.7547
16,256,1,1024,43.5197
16,256,1,2048,75.3703
16,256,1,4096,136.682
16,256,1,8192,260.02
