pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
0,n<=256,sr<=5%,kvB<=16k,kp=0,-0.0052,8
0,n<=256,sr<=5%,kvB<=1k,kp=0,-0.0047,8
0,n<=256,sr<=5%,kvB<=4k,kp=0,-0.0037,8
0,n<=256,sr<=70%,kvB<=16k,kp=0,-0.0539,2
0,n<=256,sr<=70%,kvB<=1k,kp=0,-0.0512,2
0,n<=256,sr<=70%,kvB<=4k,kp=0,-0.0554,2
0,n<=256,sr>70%,kvB<=16k,kp=0,-0.2407,4
0,n<=256,sr>70%,kvB<=1k,kp=0,-0.0489,4
0,n<=256,sr>70%,kvB<=4k,kp=0,-0.1449,4
0,n<=32,sr<=15%,kvB<=16k,kp=0,0.0013,6
0,n<=32,sr<=15%,kvB<=1k,kp=0,0.0254,6
0,n<=32,sr<=15%,kvB<=4k,kp=0,-0.003,6
0,n<=32,sr<=40%,kvB<=16k,kp=0,-0.002,2
0,n<=32,sr<=40%,kvB<=1k,kp=0,0.0683,2
0,n<=32,sr<=40%,kvB<=4k,kp=0,0.0029,2
0,n<=32,sr<=5%,kvB<=16k,kp=0,-0.0023,2
0,n<=32,sr<=5%,kvB<=1k,kp=0,0.0206,2
0,n<=32,sr<=5%,kvB<=4k,kp=0,-0.0023,2
0,n<=32,sr<=70%,kvB<=16k,kp=0,-0.0164,2
0,n<=32,sr<=70%,kvB<=1k,kp=0,0.0755,2
0,n<=32,sr<=70%,kvB<=4k,kp=0,-0.0699,2
0,n<=32,sr>70%,kvB<=16k,kp=0,-0.0153,4
0,n<=32,sr>70%,kvB<=1k,kp=0,0.1591,4
0,n<=32,sr>70%,kvB<=4k,kp=0,-0.0367,4
0,n<=4,sr<=40%,kvB<=16k,kp=0,0.0364,2
0,n<=4,sr<=40%,kvB<=1k,kp=0,0.2172,4
0,n<=4,sr<=40%,kvB<=4k,kp=0,0.1,3
0,n<=4,sr<=70%,kvB<=16k,kp=0,-0.0405,2
0,n<=4,sr<=70%,kvB<=1k,kp=0,0.162,2
0,n<=4,sr<=70%,kvB<=4k,kp=0,0.1772,2
0,n<=4,sr>70%,kvB<=16k,kp=0,0.5478,2
0,n<=4,sr>70%,kvB<=1k,kp=0,0.2961,2
0,n<=4,sr>70%,kvB<=4k,kp=0,0.0907,2
0,n<=64,sr<=15%,kvB<=16k,kp=0,-0.0001,4
0,n<=64,sr<=15%,kvB<=1k,kp=0,0.1049,4
0,n<=64,sr<=15%,kvB<=4k,kp=0,-0.0048,4
0,n<=64,sr<=40%,kvB<=16k,kp=0,-0.0089,2
0,n<=64,sr<=40%,kvB<=1k,kp=0,0.1345,2
0,n<=64,sr<=40%,kvB<=4k,kp=0,0.0002,2
0,n<=64,sr<=5%,kvB<=16k,kp=0,-0.0009,6
0,n<=64,sr<=5%,kvB<=1k,kp=0,0.0675,6
0,n<=64,sr<=5%,kvB<=4k,kp=0,-0.0001,6
0,n<=64,sr<=70%,kvB<=16k,kp=0,-0.0209,2
0,n<=64,sr<=70%,kvB<=1k,kp=0,0.0713,2
0,n<=64,sr<=70%,kvB<=4k,kp=0,-0.0284,2
0,n<=64,sr>70%,kvB<=16k,kp=0,-0.0041,4
0,n<=64,sr>70%,kvB<=1k,kp=0,0.2845,4
0,n<=64,sr>70%,kvB<=4k,kp=0,-0.0151,4
0,n<=8,sr<=15%,kvB<=16k,kp=0,0.0862,2
0,n<=8,sr<=15%,kvB<=1k,kp=0,0.187,2
0,n<=8,sr<=15%,kvB<=4k,kp=0,0.0019,2
0,n<=8,sr<=40%,kvB<=16k,kp=0,0.0226,4
0,n<=8,sr<=40%,kvB<=1k,kp=0,0.2084,4
0,n<=8,sr<=40%,kvB<=4k,kp=0,0.0311,4
0,n<=8,sr<=70%,kvB<=16k,kp=0,0.0118,2
0,n<=8,sr<=70%,kvB<=1k,kp=0,0.1683,2
0,n<=8,sr<=70%,kvB<=4k,kp=0,-0.2069,2
0,n<=8,sr>70%,kvB<=16k,kp=0,0.3735,4
0,n<=8,sr>70%,kvB<=1k,kp=0,0.3917,4
0,n<=8,sr>70%,kvB<=4k,kp=0,0.2193,4
16,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.005,4
16,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0054,4
16,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0062,4
16,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0049,4
16,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0104,4
16,n<=128,sr<=15%,kvB<=16k,kp=0,0.0047,4
16,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0081,4
16,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0055,4
16,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.005,4
16,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0064,4
16,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0109,4
16,n<=128,sr<=15%,kvB<=1k,kp=0,0.0072,4
16,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0085,4
16,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0091,4
16,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0062,4
16,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0092,4
16,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0024,4
16,n<=128,sr<=15%,kvB<=4k,kp=0,0.0076,4
16,n<=128,sr<=40%,kvB<=16k,kp<=1k,-0.0031,2
16,n<=128,sr<=40%,kvB<=16k,kp<=2k,-0.0029,2
16,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.0008,2
16,n<=128,sr<=40%,kvB<=16k,kp<=512,-0.0033,2
16,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0025,2
16,n<=128,sr<=40%,kvB<=16k,kp=0,-0.0053,2
16,n<=128,sr<=40%,kvB<=1k,kp<=1k,-0.0023,2
16,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.002,2
16,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0004,2
16,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0026,2
16,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0033,2
16,n<=128,sr<=40%,kvB<=1k,kp=0,0.0041,2
16,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.001,2
16,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0002,2
16,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0006,2
16,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0048,2
16,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.0043,2
16,n<=128,sr<=40%,kvB<=4k,kp=0,-0.003,2
16,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0118,8
16,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0131,8
16,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0132,8
16,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0119,8
16,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0126,8
16,n<=128,sr<=5%,kvB<=16k,kp=0,0.0118,8
16,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0012,8
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0036,8
16,n<=128,sr<=5%,kvB<=1k,kp<=4k,-0.0001,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0049,8
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.003,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.0069,8
16,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0133,8
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0127,8
16,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0058,8
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0119,8
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0004,8
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.0126,8
16,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0169,2
16,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0017,2
16,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.0145,2
16,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0173,2
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0096,2
16,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0181,2
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0186,2
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0067,2
16,n<=128,sr<=70%,kvB<=1k,kp<=4k,-0.0048,2
16,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.021,2
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.01,2
16,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0095,2
16,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0161,2
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0093,2
16,n<=128,sr<=70%,kvB<=4k,kp<=4k,0.001,2
16,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0145,2
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.039,2
16,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0145,2
16,n<=128,sr>70%,kvB<=16k,kp<=1k,-0.0304,4
16,n<=128,sr>70%,kvB<=16k,kp<=2k,-0.022,4
16,n<=128,sr>70%,kvB<=16k,kp<=4k,-0.0191,4
16,n<=128,sr>70%,kvB<=16k,kp<=512,-0.0291,4
16,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.002,4
16,n<=128,sr>70%,kvB<=16k,kp=0,-0.0304,4
16,n<=128,sr>70%,kvB<=1k,kp<=1k,0.0226,4
16,n<=128,sr>70%,kvB<=1k,kp<=2k,0.0478,4
16,n<=128,sr>70%,kvB<=1k,kp<=4k,0.1075,4
16,n<=128,sr>70%,kvB<=1k,kp<=512,0.0338,4
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.0476,4
16,n<=128,sr>70%,kvB<=1k,kp=0,0.0308,4
16,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.0075,4
16,n<=128,sr>70%,kvB<=4k,kp<=2k,0.0103,4
16,n<=128,sr>70%,kvB<=4k,kp<=4k,0.0116,4
16,n<=128,sr>70%,kvB<=4k,kp<=512,-0.0129,4
16,n<=128,sr>70%,kvB<=4k,kp<=8k,0.0408,4
16,n<=128,sr>70%,kvB<=4k,kp=0,-0.0127,4
16,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.4034,4
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.402,4
16,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.3956,4
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.4053,4
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.2958,4
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.4124,4
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,-0.0332,4
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,-0.0292,4
16,n<=16,sr<=15%,kvB<=1k,kp<=4k,-0.0762,4
16,n<=16,sr<=15%,kvB<=1k,kp<=512,0.3126,4
16,n<=16,sr<=15%,kvB<=1k,kp<=8k,-0.0043,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.4175,4
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.3939,4
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.287,4
16,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.083,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,0.3968,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0893,4
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.4039,4
16,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.3293,4
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.335,4
16,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.3244,4
16,n<=16,sr<=40%,kvB<=16k,kp<=512,0.3318,4
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.251,4
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.3375,4
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,-0.1774,4
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.1884,4
16,n<=16,sr<=40%,kvB<=1k,kp<=4k,-0.2069,4
16,n<=16,sr<=40%,kvB<=1k,kp<=512,0.2526,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,-0.1216,4
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.3462,4
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.3159,4
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.2351,4
16,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.2335,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.3096,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.2479,4
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.3167,4
16,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.0376,2
16,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.0244,2
16,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.0725,2
16,n<=16,sr<=70%,kvB<=16k,kp<=512,0.0314,2
16,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.3161,2
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.0032,2
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,-0.0016,2
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.6984,2
16,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.7021,2
16,n<=16,sr<=70%,kvB<=1k,kp<=512,0.2675,2
16,n<=16,sr<=70%,kvB<=1k,kp<=8k,-0.6983,2
16,n<=16,sr<=70%,kvB<=1k,kp=0,-0.0031,2
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.0771,2
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.3027,2
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.2279,2
16,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.0092,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.7759,2
16,n<=16,sr<=70%,kvB<=4k,kp=0,-0.0224,2
16,n<=16,sr>70%,kvB<=16k,kp<=1k,1.4946,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,1.4254,4
16,n<=16,sr>70%,kvB<=16k,kp<=4k,1.3766,4
16,n<=16,sr>70%,kvB<=16k,kp<=512,1.4914,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,1.5763,4
16,n<=16,sr>70%,kvB<=16k,kp=0,1.1971,4
16,n<=16,sr>70%,kvB<=1k,kp<=1k,0.6248,4
16,n<=16,sr>70%,kvB<=1k,kp<=2k,0.699,4
16,n<=16,sr>70%,kvB<=1k,kp<=4k,0.5715,4
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.8606,4
16,n<=16,sr>70%,kvB<=1k,kp<=8k,0.4471,4
16,n<=16,sr>70%,kvB<=1k,kp=0,0.885,4
16,n<=16,sr>70%,kvB<=4k,kp<=1k,1.2766,4
16,n<=16,sr>70%,kvB<=4k,kp<=2k,1.4433,4
16,n<=16,sr>70%,kvB<=4k,kp<=4k,1.3702,4
16,n<=16,sr>70%,kvB<=4k,kp<=512,1.3111,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,1.367,4
16,n<=16,sr>70%,kvB<=4k,kp=0,1.1628,4
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.9896,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9874,2
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9892,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9889,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9872,2
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.9891,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.0554,2
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.5861,2
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.6395,2
16,n<=2,sr<=70%,kvB<=1k,kp<=512,0.9879,2
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,1.1818,1
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.995,2
16,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.9936,2
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.9944,2
16,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.1889,2
16,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9937,2
16,n<=2,sr<=70%,kvB<=4k,kp<=8k,-1.3875,2
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.9935,2
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.0911,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0998,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0981,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0911,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.115,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.1075,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0576,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0815,6
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0852,6
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1164,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0852,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.1057,6
16,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.1138,6
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.116,6
16,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0714,6
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0992,6
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0911,6
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.0991,6
16,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.144,2
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.1658,2
16,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.1606,2
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.1564,2
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.1774,2
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.2018,2
16,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.0949,2
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.0229,2
16,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.0487,2
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.0396,2
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.0358,2
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.0462,2
16,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.1461,2
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.1822,2
16,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.2182,2
16,n<=32,sr<=40%,kvB<=4k,kp<=512,0.1629,2
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.2306,2
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.1832,2
16,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.0959,2
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.095,2
16,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.084,2
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.1059,2
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0643,2
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.1161,2
16,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.0106,2
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0215,2
16,n<=32,sr<=5%,kvB<=1k,kp<=4k,-0.013,2
16,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0562,2
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,-0.0143,2
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.0759,2
16,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.1006,2
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0811,2
16,n<=32,sr<=5%,kvB<=4k,kp<=4k,-0.0028,2
16,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0928,2
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0016,2
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.1131,2
16,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.0661,2
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.0629,2
16,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.042,2
16,n<=32,sr<=70%,kvB<=16k,kp<=512,0.0554,2
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.0794,2
16,n<=32,sr<=70%,kvB<=16k,kp=0,0.1796,2
16,n<=32,sr<=70%,kvB<=1k,kp<=1k,-0.297,2
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,-0.1819,2
16,n<=32,sr<=70%,kvB<=1k,kp<=4k,-0.1925,2
16,n<=32,sr<=70%,kvB<=1k,kp<=512,-0.246,2
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.2042,2
16,n<=32,sr<=70%,kvB<=1k,kp=0,-0.2342,2
16,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.0049,2
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.0276,2
16,n<=32,sr<=70%,kvB<=4k,kp<=4k,-0.0409,2
16,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0245,2
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.2602,2
16,n<=32,sr<=70%,kvB<=4k,kp=0,0.0933,2
16,n<=32,sr>70%,kvB<=16k,kp<=1k,0.2235,4
16,n<=32,sr>70%,kvB<=16k,kp<=2k,0.2946,4
16,n<=32,sr>70%,kvB<=16k,kp<=4k,0.3426,4
16,n<=32,sr>70%,kvB<=16k,kp<=512,0.3142,4
16,n<=32,sr>70%,kvB<=16k,kp<=8k,0.3828,4
16,n<=32,sr>70%,kvB<=16k,kp=0,0.4053,4
16,n<=32,sr>70%,kvB<=1k,kp<=1k,0.1168,4
16,n<=32,sr>70%,kvB<=1k,kp<=2k,0.7923,4
16,n<=32,sr>70%,kvB<=1k,kp<=4k,1.0351,4
16,n<=32,sr>70%,kvB<=1k,kp<=512,0.1039,4
16,n<=32,sr>70%,kvB<=1k,kp<=8k,1.036,4
16,n<=32,sr>70%,kvB<=1k,kp=0,-0.1394,4
16,n<=32,sr>70%,kvB<=4k,kp<=1k,0.4296,4
16,n<=32,sr>70%,kvB<=4k,kp<=2k,0.421,4
16,n<=32,sr>70%,kvB<=4k,kp<=4k,0.6087,4
16,n<=32,sr>70%,kvB<=4k,kp<=512,0.3729,4
16,n<=32,sr>70%,kvB<=4k,kp<=8k,1.7087,4
16,n<=32,sr>70%,kvB<=4k,kp=0,0.33,4
16,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.9819,2
16,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.9831,2
16,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.9838,2
16,n<=4,sr<=40%,kvB<=16k,kp<=512,0.9829,2
16,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.9827,2
16,n<=4,sr<=40%,kvB<=16k,kp=0,0.9842,2
16,n<=4,sr<=40%,kvB<=1k,kp<=1k,-0.2284,2
16,n<=4,sr<=40%,kvB<=1k,kp<=2k,-0.7813,2
16,n<=4,sr<=40%,kvB<=1k,kp<=4k,-0.2748,2
16,n<=4,sr<=40%,kvB<=1k,kp<=512,0.9732,2
16,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.1428,2
16,n<=4,sr<=40%,kvB<=1k,kp=0,0.9742,5
16,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.9802,2
16,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.9776,2
16,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.2197,2
16,n<=4,sr<=40%,kvB<=4k,kp<=512,0.9777,2
16,n<=4,sr<=40%,kvB<=4k,kp<=8k,0.9501,1
16,n<=4,sr<=40%,kvB<=4k,kp=0,0.9764,3
16,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.9856,2
16,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.9849,2
16,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.9895,2
16,n<=4,sr<=70%,kvB<=16k,kp<=512,0.9849,2
16,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.9905,2
16,n<=4,sr<=70%,kvB<=16k,kp=0,0.9861,2
16,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.082,2
16,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.3646,2
16,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.2552,2
16,n<=4,sr<=70%,kvB<=1k,kp<=512,0.927,2
16,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.2133,1
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.9584,4
