prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,0,2,1024,41.002
16,0,2,2048,70.6653
16,0,2,4096,129.896
16,0,2,8192,247.493
16,0,2,16384,485.878
16,0,4,16,12.1067
16,0,4,32,12.1067
16,0,4,64,12.096
16,0,4,128,14.8587
16,0,4,256,18.6127
16,0,4,512,26.0903
16,0,4,1024,41.6313
16,0,4,2048,71.6993
16,0,4,4096,131.699
16,0,4,8192,250.373
16,0,4,16384,486.881
16,0,8,16,17.663
16,0,8,32,17.877
16,0,8,64,17.9733
16,0,8,128,22.2183
16,0,8,256,26.197
16,0,8,512,33.6523
16,0,8,1024,48.6713
16,0,8,2048,79.0813
16,0,8,4096,137.138
16,0,8,8192,255.216
16,0,8,16384,493.461
16,0,16,16,23.669
16,0,16,32,24.0313
16,0,16,64,24.2023
16,0,16,128,31.9997
16,0,16,256,40.3403
16,0,16,512,55.3267
16,0,16,1024,85.4487
16,0,16,2048,144.68
16,0,16,4096,261.797
16,0,16,8192,499.626
16,0,16,16384,985.451
16,0,32,16,35.061
16,0,32,32,35.8277
16,0,32,64,36.4147
16,0,32,128,51.007
16,0,32,256,68.02
16,0,32,512,96.4463
16,0,32,1024,156.52
16,0,32,2048,277.455
16,0,32,4096,526.143
16,0,32,8192,1036.2
16,0,32,16384,2064.11
16,0,64,16,57.8123
16,0,64,32,58.964
16,0,64,64,59.7217
16,0,64,128,89.5657
16,0,64,256,133.704
16,0,64,512,226.598
16,0,64,1024,413.091
16,0,64,2048,785.797
16,0,64,4096,1543.23
16,0,64,8192,3067.07
16,0,64,16384,6080.03
16,0,128,16,101.886
16,0,128,32,104.072
16,0,128,64,106.195
16,0,128,128,169.693
16,0,128,256,248.933
16,0,128,512,434.327
16,0,128,1024,800.719
16,0,128,2048,1548.83
16,0,128,4096,3058.69
16,0,128,8192,6074.81
16,0,128,16384,12103.7
16,16,0,0,12.533
16,16,1,16,12.341
16,16,1,32,12.565
16,16,1,64,12.5223
16,16,1,128,14.8477
16,16,1,256,18.442
16,16,1,512,25.781
16,16,1,1024,40.468
16,16,1,2048,69.6943
16,16,1,4096,128.445
16,16,1,8192,247.355
16,16,1,16384,482.806
16,16,2,16,12.4373
16,16,2,32,12.5333
16,16,2,64,12.5653
16,16,2,128,14.8693
16,16,2,256,18.6343
16,16,2,512,26.0367
16,16,2,1024,41.0123
16,16,2,2048,70.5483
16,16,2,4096,129.96
16,16,2,8192,247.75
16,16,2,16384,486.028
16,16,4,16,12.3623
16,16,4,32,12.341
16,16,4,64,12.501
16,16,4,128,14.8793
16,16,4,256,18.485
16,16,4,512,26.25
16,16,4,1024,41.6737
16,16,4,2048,71.679
16,16,4,4096,131.73
16,16,4,8192,250.437
16,16,4,16384,486.955
16,16,8,16,17.9943
16,16,8,32,18.3573
16,16,8,64,18.698
16,16,8,128,22.5493
16,16,8,256,26.6447
16,16,8,512,33.9723
16,16,8,1024,49.1613
16,16,8,2048,79.1133
16,16,8,4096,138.706
16,16,8,8192,255.398
16,16,8,16384,494.24
16,16,16,16,23.6583
16,16,16,32,24.0953
16,16,16,64,24.458
16,16,16,128,32.2017
16,16,16,256,41.0443
16,16,16,512,55.839
16,16,16,1024,84.7553
16,16,16,2048,144.328
16,16,16,4096,261.723
16,16,16,8192,501.163
16,16,16,16384,978.904
16,16,32,16,35.0177
16,16,32,32,35.8507
16,16,32,64,36.437
16,16,32,128,51.7213
16,16,32,256,68.084
16,16,32,512,97.001
16,16,32,1024,157.49
16,16,32,2048,278.042
16,16,32,4096,526.07
16,16,32,8192,1040.15
16,16,32,16384,2036.98
16,16,64,16,57.9937
16,16,64,32,59.1777
16,16,64,64,59.8607
16,16,64,128,90.451
16,16,64,256,134.557
16,16,64,512,228.198
16,16,64,1024,413.379
16,16,64,2048,787.291
16,16,64,4096,1541.67
16,16,64,8192,3062.23
16,16,64,16384,6084.2
16,16,128,16,102.057
16,16,128,32,104.073
16,16,128,64,106.174
16,16,128,128,169.266
16,16,128,256,251.717
16,16,128,512,432.739
16,16,128,1024,799.899
16,16,128,2048,1547.67
16,16,128,4096,3056.18
16,16,128,8192,6072.39
16,16,128,16384,12102.3
16,32,0,0,12.5867
16,32,1,16,12.3627
16,32,1,32,12.469
16,32,1,64,12.607
16,32,1,128,14.8267
16,32,1,256,18.464
16,32,1,512,25.781
16,32,1,1024,40.4367
16,32,1,2048,69.7907
16,32,1,4096,128.435
16,32,1,8192,247.367
16,32,1,16384,482.775
16,32,2,16,12.4583
16,32,2,32,12.5653
16,32,2,64,12.6507
16,32,2,128,14.944
16,32,2,256,18.645
16,32,2,512,25.9943
16,32,2,1024,40.96
16,32,2,2048,70.761
16,32,2,4096,129.971
16,32,2,8192,247.569
16,32,2,16384,485.677
16,32,4,16,12.2453
16,32,4,32,12.4583
16,32,4,64,12.4907
16,32,4,128,14.8373
16,32,4,256,18.5273
16,32,4,512,26.1437
16,32,4,1024,41.6317
16,32,4,2048,71.743
16,32,4,4096,131.72
16,32,4,8192,250.353
16,32,4,16384,487.191
16,32,8,16,17.973
16,32,8,32,18.3037
16,32,8,64,18.5813
16,32,8,128,22.5597
16,32,8,256,26.5483
16,32,8,512,34.2827
16,32,8,1024,48.9807
16,32,8,2048,79.2303
16,32,8,4096,137.704
16,32,8,8192,255.835
16,32,8,16384,492.706
16,32,16,16,23.5727
16,32,16,32,24.1487
16,32,16,64,24.586
16,32,16,128,32.2773
16,32,16,256,41.6527
16,32,16,512,55.8923
16,32,16,1024,85.95
16,32,16,2048,144.083
16,32,16,4096,262.011
16,32,16,8192,500.269
16,32,16,16384,980.644
16,32,32,16,35.082
16,32,32,32,35.818
16,32,32,64,36.5653
16,32,32,128,51.3483
16,32,32,256,68.148
16,32,32,512,97.577
16,32,32,1024,157.363
16,32,32,2048,278.608
16,32,32,4096,526.754
16,32,32,8192,1035.96
16,32,32,16384,2057.3
16,32,64,16,57.9617
16,32,64,32,59.092
16,32,64,64,59.9563
16,32,64,128,89.769
16,32,64,256,132.733
16,32,64,512,228.177
16,32,64,1024,413.369
16,32,64,2048,787.666
16,32,64,4096,1541.69
16,32,64,8192,3074.25
16,32,64,16384,6081.65
16,32,128,16,102.377
16,32,128,32,104.073
16,32,128,64,106.323
16,32,128,128,169.426
16,32,128,256,252.699
16,32,128,512,434.723
16,32,128,1024,800.957
16,32,128,2048,1549.63
16,32,128,4096,3055.56
16,32,128,8192,6089.51
16,32,128,16384,12110
16,64,0,0,12.6927
16,64,1,16,12.2767
16,64,1,32,12.4053
16,64,1,64,12.6503
16,64,1,128,14.7727
16,64,1,256,18.442
16,64,1,512,25.621
16,64,1,1024,40.5117
16,64,1,2048,69.8547
16,64,1,4096,128.371
16,64,1,8192,247.281
16,64,1,16384,482.882
16,64,2,16,12.384
16,64,2,32,12.6613
16,64,2,64,12.7147
16,64,2,128,14.8903
16,64,2,256,18.6873
16,64,2,512,26.08
16,64,2,1024,40.9383
16,64,2,2048,70.7617
16,64,2,4096,129.939
16,64,2,8192,247.772
16,64,2,16384,485.997
16,64,4,16,12.2133
16,64,4,32,12.4583
16,64,4,64,12.5013
16,64,4,128,14.7947
16,64,4,256,18.517
16,64,4,512,26.1007
16,64,4,1024,41.6423
16,64,4,2048,71.8177
16,64,4,4096,131.507
16,64,4,8192,250.225
16,64,4,16384,486.999
16,64,8,16,18.1007
16,64,8,32,18.3037
16,64,8,64,18.5387
16,64,8,128,22.4213
16,64,8,256,26.4103
16,64,8,512,33.8447
16,64,8,1024,49.1087
16,64,8,2048,79.636
16,64,8,4096,138.537
16,64,8,8192,255.878
16,64,8,16384,493.527
16,64,16,16,23.6793
16,64,16,32,24.1917
16,64,16,64,24.5863
16,64,16,128,32.4047
16,64,16,256,40.5437
16,64,16,512,55.6793
16,64,16,1024,85.449
16,64,16,2048,144.435
16,64,16,4096,262.662
16,64,16,8192,499.523
16,64,16,16384,979.237
16,64,32,16,35.1777
16,64,32,32,35.9577
16,64,32,64,36.5223
16,64,32,128,51.38
16,64,32,256,67.5727
16,64,32,512,97.044
16,64,32,1024,157.512
16,64,32,2048,280.315
16,64,32,4096,526.2
16,64,32,8192,1032.69
16,64,32,16384,2056.16
16,64,64,16,57.727
16,64,64,32,59.189
16,64,64,64,60.02
16,64,64,128,90.1213
16,64,64,256,135.112
16,64,64,512,225.917
16,64,64,1024,413.38
16,64,64,2048,788.03
16,64,64,4096,1543.83
16,64,64,8192,3064.06
16,64,64,16384,6086.62
16,64,128,16,102.292
16,64,128,32,104.403
16,64,128,64,106.495
16,64,128,128,169.832
16,64,128,256,251.398
16,64,128,512,433.966
16,64,128,1024,801.032
16,64,128,2048,1550.02
16,64,128,4096,3056.7
16,64,128,8192,6079.25
16,64,128,16384,12104.6
16,128,0,0,16.0533
16,128,1,16,15.0503
16,128,1,32,15.019
16,128,1,64,15.072
16,128,1,128,15.8503
16,128,1,256,18.4537
16,128,1,512,25.684
16,128,1,1024,40.5113
16,128,1,2048,69.9617
16,128,1,4096,128.659
16,128,1,8192,247.271
16,128,1,16384,482.862
16,128,2,16,15.072
16,128,2,32,15.0507
16,128,2,64,15.168
16,128,2,128,15.9893
16,128,2,256,18.6233
16,128,2,512,26.112
16,128,2,1024,41.055
16,128,2,2048,70.6443
16,128,2,4096,130.11
16,128,2,8192,247.783
16,128,2,16384,485.816
16,128,4,16,14.8053
16,128,4,32,14.816
16,128,4,64,14.8477
16,128,4,128,15.8507
16,128,4,256,18.5173
16,128,4,512,26.1117
16,128,4,1024,41.5037
16,128,4,2048,71.7857
16,128,4,4096,131.646
16,128,4,8192,250.171
16,128,4,16384,487.053
16,128,8,16,18.0587
16,128,8,32,18.2717
16,128,8,64,18.6557
16,128,8,128,25.12
16,128,8,256,29.5457
16,128,8,512,37.6213
16,128,8,1024,52.575
16,128,8,2048,82.441
16,128,8,4096,141.747
16,128,8,8192,259.196
16,128,8,16384,492.889
16,128,16,16,23.7967
16,128,16,32,24.3093
16,128,16,64,24.5543
16,128,16,128,34.41
16,128,16,256,43.9567
16,128,16,512,59.4763
16,128,16,1024,89.6947
16,128,16,2048,148.542
16,128,16,4096,265.5
16,128,16,8192,501.347
16,128,16,16384,979.184
16,128,32,16,35.2423
16,128,32,32,35.8923
16,128,32,64,36.49
16,128,32,128,53.0547
16,128,32,256,70.6227
16,128,32,512,102.761
16,128,32,1024,161.299
16,128,32,2048,283.537
16,128,32,4096,526.585
16,128,32,8192,1031.54
16,128,32,16384,2076.38
16,128,64,16,58.0897
16,128,64,32,59.146
16,128,64,64,60.18
16,128,64,128,92.212
16,128,64,256,137.832
16,128,64,512,229.277
16,128,64,1024,415.045
16,128,64,2048,787.082
16,128,64,4096,1541.97
16,128,64,8192,3079.05
16,128,64,16384,6084.72
16,128,128,16,102.132
16,128,128,32,104.681
16,128,128,64,107.06
16,128,128,128,170.899
16,128,128,256,250.716
16,128,128,512,434.628
16,128,128,1024,801.503
16,128,128,2048,1552.08
16,128,128,4096,3061.93
16,128,128,8192,6113.73
16,128,128,16384,12103.1
16,256,0,0,19.7117
16,256,1,16,18.7197
16,256,1,32,18.496
16,256,1,64,18.666
16,256,1,128,18.6977
16,256,1,256,19.4877
16,256,1,512,25.7383
16,256,1,1024,40.479
16,256,1,2048,69.8333
16,256,1,4096,128.638
16,256,1,8192,247.196
16,256,1,16384,482.681
16,256,2,16,18.7197
16,256,2,32,18.8263
16,256,2,64,18.8267
16,256,2,128,18.858
16,256,2,256,19.6473
16,256,2,512,26.112
16,256,2,1024,40.9693
16,256,2,2048,70.6337
16,256,2,4096,130.003
16,256,2,8192,247.505
16,256,2,16384,486.051
16,256,4,16,18.3573
16,256,4,32,18.3463
16,256,4,64,18.4427
16,256,4,128,18.4637
16,256,4,256,19.648
16,256,4,512,26.1223
16,256,4,1024,41.642
16,256,4,2048,71.7643
16,256,4,4096,131.86
16,256,4,8192,250.429
16,256,4,16384,486.841
16,256,8,16,18.5163
16,256,8,32,18.4533
16,256,8,64,18.6873
16,256,8,128,25.1837
16,256,8,256,32.6717
16,256,8,512,41.109
16,256,8,1024,56.458
16,256,8,2048,86.42
16,256,8,4096,145.107
16,256,8,8192,262.258
16,256,8,16384,495.887
16,256,16,16,25.557
16,256,16,32,25.8127
16,256,16,64,25.909
16,256,16,128,34.57
16,256,16,256,45.6847
16,256,16,512,62.922
16,256,16,1024,92.383
16,256,16,2048,152.083
16,256,16,4096,269.735
16,256,16,8192,507.011
16,256,16,16384,979.261
16,256,32,16,37.3437
16,256,32,32,37.9837
16,256,32,64,38.3573
16,256,32,128,53.045
16,256,32,256,72.1483
16,256,32,512,104.692
16,256,32,1024,164.317
16,256,32,2048,288.561
16,256,32,4096,537.154
16,256,32,8192,1039.24
16,256,32,16384,2066.12
16,256,64,16,59.8067
16,256,64,32,60.6497
16,256,64,64,61.6523
16,256,64,128,91.8817
16,256,64,256,139.028
16,256,64,512,232.124
16,256,64,1024,414.064
16,256,64,2048,788.138
16,256,64,4096,1542.81
16,256,64,8192,3061.78
16,256,64,16384,6084.32
16,256,128,16,103.252
16,256,128,32,105.513
16,256,128,64,108.137
16,256,128,128,171.55
16,256,128,256,252.274
16,256,128,512,433.999
16,256,128,1024,803.445
16,256,128,2048,1550.22
16,256,128,4096,3061.4
16,256,128,8192,6075.95
16,256,128,16384,12110.8
16,512,0,0,26.8903
16,512,1,16,26.069
16,512,1,32,26.0587
16,512,1,64,26.101
16,512,1,128,26.112
16,512,1,256,26.1327
16,512,1,512,26.6873
16,512,1,1024,40.5863
16,512,1,2048,70.0153
16,512,1,4096,128.617
16,512,1,8192,247.1
16,512,1,16384,482.702
16,512,2,16,26.1113
16,512,2,32,26.0587
16,512,2,64,26.1223
16,512,2,128,26.154
16,512,2,256,26.2077
16,512,2,512,26.912
16,512,2,1024,40.981
16,512,2,2048,70.73
16,512,2,4096,130.057
16,512,2,8192,247.655
16,512,2,16384,486.062
16,512,4,16,25.7487
16,512,4,32,25.7487
16,512,4,64,25.7383
16,512,4,128,25.7597
16,512,4,256,25.94
16,512,4,512,26.9013
16,512,4,1024,41.7063
16,512,4,2048,71.775
16,512,4,4096,131.657
16,512,4,8192,250.546
16,512,4,16384,486.831
16,512,8,16,25.8343
16,512,8,32,25.76
16,512,8,64,25.813
16,512,8,128,26.0587
16,512,8,256,32.6503
16,512,8,512,47.0077
16,512,8,1024,64.341
16,512,8,2048,94.196
16,512,8,4096,153.555
16,512,8,8192,271.292
16,512,8,16384,504.814
16,512,16,16,32.618
16,512,16,32,32.81
16,512,16,64,33.0023
16,512,16,128,36.4683
16,512,16,256,45.6957
16,512,16,512,67.7217
16,512,16,1024,102.079
16,512,16,2048,160.905
16,512,16,4096,278.204
16,512,16,8192,513.817
16,512,16,16384,986.642
16,512,32,16,44.3623
16,512,32,32,44.8203
16,512,32,64,45.61
16,512,32,128,55.4337
16,512,32,256,72.17
16,512,32,512,109.982
16,512,32,1024,173.363
16,512,32,2048,295.409
16,512,32,4096,550.212
16,512,32,8192,1063.73
16,512,32,16384,2083.31
16,512,64,16,66.954
16,512,64,32,67.8603
16,512,64,64,69.098
16,512,64,128,93.4283
16,512,64,256,138.867
16,512,64,512,235.527
16,512,64,1024,418.138
16,512,64,2048,789.387
16,512,64,4096,1550.2
16,512,64,8192,3075.28
16,512,64,16384,6085.44
16,512,128,16,107.07
16,512,128,32,108.969
16,512,128,64,111.753
16,512,128,128,173.342
16,512,128,256,253.949
16,512,128,512,442.821
16,512,128,1024,804.811
16,512,128,2048,1552.17
16,512,128,4096,3064.5
16,512,128,8192,6087.94
16,512,128,16384,12110.8
16,1024,0,0,41.7163
16,1024,1,16,40.864
16,1024,1,32,41.0877
16,1024,1,64,40.874
16,1024,1,128,40.9813
16,1024,1,256,41.003
16,1024,1,512,41.0123
16,1024,1,1024,41.3863
16,1024,1,2048,69.7917
16,1024,1,4096,128.531
16,1024,1,8192,247.25
16,1024,1,16384,482.991
16,1024,2,16,40.9383
16,1024,2,32,40.9807
16,1024,2,64,40.9493
16,1024,2,128,41.0023
16,1024,2,256,41.0767
16,1024,2,512,41.183
16,1024,2,1024,41.8447
16,1024,2,2048,70.7727
16,1024,2,4096,130.259
16,1024,2,8192,247.559
16,1024,2,16384,485.583
16,1024,4,16,40.628
16,1024,4,32,40.682
16,1024,4,64,40.618
16,1024,4,128,40.8203
16,1024,4,256,40.8103
16,1024,4,512,41.1197
16,1024,4,1024,42.0583
16,1024,4,2048,72.0097
16,1024,4,4096,131.924
16,1024,4,8192,250.568
16,1024,4,16384,486.799
16,1024,8,16,40.6393
16,1024,8,32,40.65
16,1024,8,64,40.6717
16,1024,8,128,40.757
16,1024,8,256,41.0877
16,1024,8,512,47.434
16,1024,8,1024,77.4177
16,1024,8,2048,111.231
16,1024,8,4096,171.998
16,1024,8,8192,294.065
16,1024,8,16384,535.929
16,1024,16,16,46.9437
16,1024,16,32,47.1353
16,1024,16,64,47.2097
16,1024,16,128,50.8157
16,1024,16,256,54.6877
16,1024,16,512,67.5193
16,1024,16,1024,112.254
16,1024,16,2048,179.614
16,1024,16,4096,299.527
16,1024,16,8192,539.46
16,1024,16,16384,1028.8
16,1024,32,16,58.5487
16,1024,32,32,59.0497
16,1024,32,64,59.9037
16,1024,32,128,69.7277
16,1024,32,256,82.026
16,1024,32,512,109.908
16,1024,32,1024,186.067
16,1024,32,2048,314.364
16,1024,32,4096,572.666
16,1024,32,8192,1085.38
16,1024,32,16384,2100.72
16,1024,64,16,81.3857
16,1024,64,32,82.4313
16,1024,64,64,83.3277
16,1024,64,128,107.742
16,1024,64,256,148.755
16,1024,64,512,234.259
16,1024,64,1024,434.395
16,1024,64,2048,795.99
16,1024,64,4096,1550.67
16,1024,64,8192,3070.18
16,1024,64,16384,6084.49
16,1024,128,16,121.961
16,1024,128,32,123.892
16,1024,128,64,126.27
16,1024,128,128,179.881
16,1024,128,256,257.085
16,1024,128,512,444.219
16,1024,128,1024,816.417
16,1024,128,2048,1555.8
16,1024,128,4096,3070.65
16,1024,128,8192,6086.86
16,1024,128,16384,12118.8
16,2048,0,0,71.4553
16,2048,1,16,70.645
16,2048,1,32,70.6553
16,2048,1,64,70.6763
16,2048,1,128,70.527
16,2048,1,256,70.7403
16,2048,1,512,70.805
16,2048,1,1024,70.868
16,2048,1,2048,70.943
16,2048,1,4096,128.659
16,2048,1,8192,247.197
16,2048,1,16384,482.906
16,2048,2,16,70.6337
16,2048,2,32,70.5697
16,2048,2,64,70.5163
16,2048,2,128,70.623
16,2048,2,256,70.687
16,2048,2,512,70.7723
16,2048,2,1024,71.007
16,2048,2,2048,71.4017
16,2048,2,4096,129.715
16,2048,2,8192,247.923
16,2048,2,16384,486.106
16,2048,4,16,70.186
16,2048,4,32,70.218
16,2048,4,64,70.239
16,2048,4,128,70.2287
16,2048,4,256,70.2923
16,2048,4,512,70.517
16,2048,4,1024,71.071
16,2048,4,2048,72.0737
16,2048,4,4096,131.817
16,2048,4,8192,250.589
16,2048,4,16384,486.959
16,2048,8,16,70.2283
16,2048,8,32,70.2717
16,2048,8,64,70.133
16,2048,8,128,70.2603
16,2048,8,256,70.506
16,2048,8,512,70.8153
16,2048,8,1024,77.8443
16,2048,8,2048,138.355
16,2048,8,4096,202.76
16,2048,8,8192,322.951
16,2048,8,16384,566.639
16,2048,16,16,75.263
16,2048,16,32,75.263
16,2048,16,64,75.4443
16,2048,16,128,79.1353
16,2048,16,256,83.189
16,2048,16,512,90.708
16,2048,16,1024,113.066
16,2048,16,2048,204.371
16,2048,16,4096,330.215
16,2048,16,8192,569.679
16,2048,16,16384,1057.73
16,2048,32,16,86.719
16,2048,32,32,87.4017
16,2048,32,64,87.7637
16,2048,32,128,97.9937
16,2048,32,256,109.844
16,2048,32,512,133.545
16,2048,32,1024,187.571
16,2048,32,2048,338.429
16,2048,32,4096,605.102
16,2048,32,8192,1140.33
16,2048,32,16384,2145.74
16,2048,64,16,109.674
16,2048,64,32,110.697
16,2048,64,64,111.818
16,2048,64,128,136.927
16,2048,64,256,178.772
16,2048,64,512,262.61
16,2048,64,1024,437.158
16,2048,64,2048,827.074
16,2048,64,4096,1562.13
16,2048,64,8192,3090.04
16,2048,64,16384,6094.6
16,2048,128,16,151.316
16,2048,128,32,152.126
16,2048,128,64,156.681
16,2048,128,128,211.571
16,2048,128,256,286.92
16,2048,128,512,448.134
16,2048,128,1024,821.911
16,2048,128,2048,1573.34
16,2048,128,4096,3081.3
16,2048,128,8192,6130.6
16,2048,128,16384,12121
16,4096,0,0,130.837
16,4096,1,16,129.876
16,4096,1,32,129.748
16,4096,1,64,129.907
16,4096,1,128,129.833
16,4096,1,256,129.801
16,4096,1,512,129.94
16,4096,1,1024,129.972
16,4096,1,2048,130.111
16,4096,1,4096,130.036
16,4096,1,8192,246.483
16,4096,1,16384,482.885
16,4096,2,16,129.812
16,4096,2,32,129.834
16,4096,2,64,129.812
16,4096,2,128,129.759
16,4096,2,256,129.844
16,4096,2,512,129.759
16,4096,2,1024,129.929
16,4096,2,2048,130.399
16,4096,2,4096,130.932
16,4096,2,8192,248.147
16,4096,2,16384,485.733
16,4096,4,16,129.396
16,4096,4,32,129.439
16,4096,4,64,129.428
16,4096,4,128,129.481
16,4096,4,256,129.683
16,4096,4,512,129.748
16,4096,4,1024,129.844
16,4096,4,2048,130.442
16,4096,4,4096,132.095
16,4096,4,8192,250.76
16,4096,4,16384,487.601
16,4096,8,16,129.268
16,4096,8,32,129.342
16,4096,8,64,129.386
16,4096,8,128,129.491
16,4096,8,256,129.524
16,4096,8,512,129.876
16,4096,8,1024,130.676
16,4096,8,2048,138.548
16,4096,8,4096,258.835
16,4096,8,8192,381.745
16,4096,8,16384,624.975
16,4096,16,16,131.796
16,4096,16,32,131.807
16,4096,16,64,132.671
16,4096,16,128,135.732
16,4096,16,256,139.604
16,4096,16,512,147.839
16,4096,16,1024,165.47
16,4096,16,2048,203.304
16,4096,16,4096,381.927
16,4096,16,8192,629.838
16,4096,16,16384,1116.76
16,4096,32,16,143.507
16,4096,32,32,143.86
16,4096,32,64,144.318
16,4096,32,128,154.067
16,4096,32,256,166.195
16,4096,32,512,189.587
16,4096,32,1024,241.374
16,4096,32,2048,340.103
16,4096,32,4096,644.729
16,4096,32,8192,1199.1
16,4096,32,16384,2255.04
16,4096,64,16,165.78
16,4096,64,32,167.187
16,4096,64,64,168.158
16,4096,64,128,193.395
16,4096,64,256,235.987
16,4096,64,512,320.316
16,4096,64,1024,492.923
16,4096,64,2048,834.754
16,4096,64,4096,1620.29
16,4096,64,8192,3087.97
16,4096,64,16384,6106.08
16,4096,128,16,208.659
16,4096,128,32,210.814
16,4096,128,64,214.793
16,4096,128,128,274.29
16,4096,128,256,349.01
16,4096,128,512,512.518
16,4096,128,1024,847.223
16,4096,128,2048,1585.69
16,4096,128,4096,3106.64
16,4096,128,8192,6112.6
16,4096,128,16384,12133.7
16,8192,0,0,248.616
16,8192,1,16,248.189
16,8192,1,32,248.21
16,8192,1,64,248.136
16,8192,1,128,248.414
16,8192,1,256,248.253
16,8192,1,512,248.254
16,8192,1,1024,248.52
16,8192,1,2048,247.645
16,8192,1,4096,247.827
16,8192,1,8192,248.04
16,8192,1,16384,483.717
16,8192,2,16,248.008
16,8192,2,32,248.435
16,8192,2,64,248.339
16,8192,2,128,248.093
16,8192,2,256,248.435
16,8192,2,512,248.712
16,8192,2,1024,248.253
16,8192,2,2048,247.827
16,8192,2,4096,247.785
16,8192,2,8192,248.254
16,8192,2,16384,486.064
16,8192,4,16,247.326
16,8192,4,32,247.368
16,8192,4,64,247.048
16,8192,4,128,247.059
16,8192,4,256,247.144
16,8192,4,512,247.123
16,8192,4,1024,247.56
16,8192,4,2048,247.624
16,8192,4,4096,248.392
16,8192,4,8192,251.049
16,8192,4,16384,487.771
16,8192,8,16,246.835
16,8192,8,32,246.995
16,8192,8,64,246.75
16,8192,8,128,246.792
16,8192,8,256,246.995
16,8192,8,512,247.219
16,8192,8,1024,248.04
16,8192,8,2048,249.672
16,8192,8,4096,258.569
16,8192,8,8192,497.446
16,8192,8,16384,744.377
16,8192,16,16,247.454
16,8192,16,32,247.742
16,8192,16,64,247.838
16,8192,16,128,250.632
16,8192,16,256,253.672
16,8192,16,512,261.95
16,8192,16,1024,277.469
16,8192,16,2048,314.429
16,8192,16,4096,382.62
16,8192,16,8192,740.43
16,8192,16,16384,1235.98
16,8192,32,16,256.307
16,8192,32,32,257.257
16,8192,32,64,257.481
16,8192,32,128,267.699
16,8192,32,256,279.496
16,8192,32,512,303.379
16,8192,32,1024,354.652
16,8192,32,2048,453.041
16,8192,32,4096,654.447
16,8192,32,8192,1258.69
16,8192,32,16384,2373.69
16,8192,64,16,279.123
