prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,128,32,113.76
0,0,128,64,118.422
0,0,128,128,178.454
0,0,128,256,255.692
0,0,128,512,441.933
0,0,128,1024,814.106
0,0,128,2048,1572.25
0,0,128,4096,3088.22
0,0,128,8192,6128.6
0,0,128,16384,12152.9
0,0,256,16,209.942
0,0,256,32,214.006
0,0,256,64,224.674
0,0,256,128,339.245
0,0,256,256,483.756
0,0,256,512,847.76
0,0,256,1024,1594.45
0,0,256,2048,3099.81
0,0,256,4096,6122.2
0,0,256,8192,12169.2
0,0,256,16384,24267.9
16,0,0,0,12.7997
16,0,1,16,13.1947
16,0,1,32,13.1627
16,0,1,64,13.2057
16,0,1,128,15.851
16,0,1,256,19.7227
16,0,1,512,27.4993
16,0,1,1024,43.083
16,0,1,2048,75.009
16,0,1,4096,136.182
16,0,1,8192,258.892
16,0,1,16384,504.121
16,0,2,16,18.7097
16,0,2,32,18.8057
16,0,2,64,19.0297
16,0,2,128,24.3093
16,0,2,256,31.9467
16,0,2,512,47.073
16,0,2,1024,64.512
16,0,2,2048,95.4143
16,0,2,4096,153.622
16,0,2,8192,269.431
16,0,2,16384,501.251
16,0,4,16,24.2883
16,0,4,32,24.555
16,0,4,64,24.8327
16,0,4,128,33.6857
16,0,4,256,44.95
16,0,4,512,65.7707
16,0,4,1024,94.9127
16,0,4,2048,153.078
16,0,4,4096,269.944
16,0,4,8192,503.886
16,0,4,16384,978.512
16,0,8,16,35.6903
16,0,8,32,36.246
16,0,8,64,36.8537
16,0,8,128,52.192
16,0,8,256,71.1793
16,0,8,512,102.06
16,0,8,1024,160.802
16,0,8,2048,278.775
16,0,8,4096,517.56
16,0,8,8192,987.462
16,0,8,16384,1968.32
16,0,16,16,58.5707
16,0,16,32,59.6693
16,0,16,64,61.0243
16,0,16,128,88.9387
16,0,16,256,121.644
16,0,16,512,180.375
16,0,16,1024,298.007
16,0,16,2048,531.438
16,0,16,4096,1008.05
16,0,16,8192,1989.46
16,0,16,16384,4537.11
16,0,32,16,102.273
16,0,32,32,104.662
16,0,32,64,106.923
16,0,32,128,161.068
16,0,32,256,221.644
16,0,32,512,340.343
16,0,32,1024,585.092
16,0,32,2048,1083.49
16,0,32,4096,2471.48
16,0,32,8192,5444.45
16,0,32,16384,10932.4
16,0,64,16,188.225
16,0,64,32,193.324
16,0,64,64,196.438
16,0,64,128,307.693
16,0,64,256,464.739
16,0,64,512,818.288
16,0,64,1024,1562.53
16,0,64,2048,3065.91
16,0,64,4096,6091.53
16,0,64,8192,12152
16,0,64,16384,24276.1
16,0,128,16,364.098
16,0,128,32,372.696
16,0,128,64,380.92
16,0,128,128,622.074
16,0,128,256,901.009
16,0,128,512,1598.1
16,0,128,1024,3078.46
16,0,128,2048,6090.08
16,0,128,4096,12134.3
16,0,128,8192,24188
16,0,128,16384,48340.8
16,16,0,0,11.8717
16,16,1,16,11.8933
16,16,1,32,12.0427
16,16,1,64,12.1597
16,16,1,128,14.0907
16,16,1,256,19.7547
16,16,1,512,27.5093
16,16,1,1024,43.1257
16,16,1,2048,75.1047
16,16,1,4096,136.534
16,16,1,8192,259.607
16,16,1,16384,505.679
16,16,2,16,18.8587
16,16,2,32,19.1043
16,16,2,64,19.3707
16,16,2,128,24.3947
16,16,2,256,31.8833
16,16,2,512,46.8487
16,16,2,1024,65.9203
16,16,2,2048,95.7767
16,16,2,4096,153.921
16,16,2,8192,271.085
16,16,2,16384,501.796
16,16,4,16,24.5337
16,16,4,32,24.9597
16,16,4,64,25.408
16,16,4,128,33.622
16,16,4,256,45.0777
16,16,4,512,65.888
16,16,4,1024,95.7337
16,16,4,2048,152.268
16,16,4,4096,269.517
16,16,4,8192,504.675
16,16,4,16384,979.901
16,16,8,16,35.915
16,16,8,32,36.6723
16,16,8,64,37.5043
16,16,8,128,52.309
16,16,8,256,71.3183
16,16,8,512,101.516
16,16,8,1024,161.153
16,16,8,2048,279.415
16,16,8,4096,515.577
16,16,8,8192,988.69
16,16,8,16384,1963
16,16,16,16,58.656
16,16,16,32,59.7977
16,16,16,64,61.0883
16,16,16,128,88.8327
16,16,16,256,121.847
16,16,16,512,180.268
16,16,16,1024,297.591
16,16,16,2048,533.636
16,16,16,4096,1005.83
16,16,16,8192,2003.03
16,16,16,16384,4458.79
16,16,32,16,102.465
16,16,32,32,104.715
16,16,32,64,106.945
16,16,32,128,161.025
16,16,32,256,222.241
16,16,32,512,340.472
16,16,32,1024,584.175
16,16,32,2048,1082.84
16,16,32,4096,2468.19
16,16,32,8192,5383.4
16,16,32,16384,10960.9
16,16,64,16,188.47
16,16,64,32,193.324
16,16,64,64,196.492
16,16,64,128,306.829
16,16,64,256,460.91
16,16,64,512,812.764
16,16,64,1024,1560.88
16,16,64,2048,3072.66
16,16,64,4096,6093.47
16,16,64,8192,12197.6
16,16,64,16384,24270.8
16,16,128,16,364.931
16,16,128,32,373.102
16,16,128,64,381.432
16,16,128,128,622.639
16,16,128,256,897.233
16,16,128,512,1594.54
16,16,128,1024,3083.11
16,16,128,2048,6098.77
16,16,128,4096,12136.1
16,16,128,8192,24233.1
16,16,128,16384,48343
16,32,0,0,12.7147
16,32,1,16,13.2487
16,32,1,32,13.4087
16,32,1,64,13.622
16,32,1,128,15.8293
16,32,1,256,19.7443
16,32,1,512,27.4347
16,32,1,1024,43.0507
16,32,1,2048,74.9443
16,32,1,4096,136.225
16,32,1,8192,259.074
16,32,1,16384,504.612
16,32,2,16,19.0293
16,32,2,32,19.1787
16,32,2,64,19.5737
16,32,2,128,24.3733
16,32,2,256,31.9897
16,32,2,512,46.5283
16,32,2,1024,66.1873
16,32,2,2048,95.7023
16,32,2,4096,154.06
16,32,2,8192,270.615
16,32,2,16384,504.836
16,32,4,16,24.715
16,32,4,32,25.0667
16,32,4,64,25.472
16,32,4,128,33.6967
16,32,4,256,44.9817
16,32,4,512,65.835
16,32,4,1024,95.6913
16,32,4,2048,153.569
16,32,4,4096,271.063
16,32,4,8192,505.455
16,32,4,16384,978.769
16,32,8,16,35.968
16,32,8,32,36.6513
16,32,8,64,37.547
16,32,8,128,52.3093
16,32,8,256,71.2007
16,32,8,512,102.144
16,32,8,1024,161.142
16,32,8,2048,278.861
16,32,8,4096,516.376
16,32,8,8192,991.325
16,32,8,16384,1965.96
16,32,16,16,58.7423
16,32,16,32,59.8297
16,32,16,64,61.142
16,32,16,128,88.8753
16,32,16,256,121.911
16,32,16,512,180.726
16,32,16,1024,297.347
16,32,16,2048,534.522
16,32,16,4096,1008.34
16,32,16,8192,1996.51
16,32,16,16384,4549.56
16,32,32,16,102.305
16,32,32,32,105.046
16,32,32,64,107.222
16,32,32,128,161.185
16,32,32,256,221.879
16,32,32,512,340.941
16,32,32,1024,584.186
16,32,32,2048,1115.18
16,32,32,4096,2469
16,32,32,8192,5418.67
16,32,32,16384,10968.5
16,32,64,16,188.716
16,32,64,32,193.697
16,32,64,64,196.866
16,32,64,128,306.776
16,32,64,256,463.332
16,32,64,512,813.478
16,32,64,1024,1560.08
16,32,64,2048,3076.7
16,32,64,4096,6098
16,32,64,8192,12197.4
16,32,64,16384,24265.3
16,32,128,16,365.23
16,32,128,32,373.656
16,32,128,64,381.294
16,32,128,128,621.626
16,32,128,256,902.204
16,32,128,512,1591.46
16,32,128,1024,3080.17
16,32,128,2048,6097.18
16,32,128,4096,12137.9
16,32,128,8192,24230
16,32,128,16384,48365.6
16,64,0,0,12.0853
16,64,1,16,11.9893
16,64,1,32,12.171
16,64,1,64,12.2777
16,64,1,128,14.1227
16,64,1,256,19.744
16,64,1,512,27.563
16,64,1,1024,43.1367
16,64,1,2048,75.0617
16,64,1,4096,136.524
16,64,1,8192,259.448
16,64,1,16384,505.134
16,64,2,16,19.3177
16,64,2,32,19.4243
16,64,2,64,19.6907
16,64,2,128,24.438
16,64,2,256,31.904
16,64,2,512,46.2193
16,64,2,1024,66.2407
16,64,2,2048,95.894
16,64,2,4096,154.497
16,64,2,8192,271.469
16,64,2,16384,502.959
16,64,4,16,24.8213
16,64,4,32,25.2167
16,64,4,64,25.6003
16,64,4,128,33.6963
16,64,4,256,45.1203
16,64,4,512,66.4323
16,64,4,1024,95.851
16,64,4,2048,154.508
16,64,4,4096,270.37
16,64,4,8192,504.154
16,64,4,16384,978.696
16,64,8,16,36.235
16,64,8,32,36.896
16,64,8,64,37.6217
16,64,8,128,52.5547
16,64,8,256,71.2963
16,64,8,512,102.145
16,64,8,1024,162.583
16,64,8,2048,280.631
16,64,8,4096,517.732
16,64,8,8192,988.456
16,64,8,16384,1973.94
16,64,16,16,58.6783
16,64,16,32,60.235
16,64,16,64,61.333
16,64,16,128,89.0887
16,64,16,256,122.347
16,64,16,512,181.474
16,64,16,1024,299.042
16,64,16,2048,533.817
16,64,16,4096,1009.11
16,64,16,8192,1973.56
16,64,16,16384,4264.57
16,64,32,16,102.7
16,64,32,32,105.409
16,64,32,64,107.52
16,64,32,128,161.356
16,64,32,256,222.86
16,64,32,512,340.216
16,64,32,1024,584.581
16,64,32,2048,1109.88
16,64,32,4096,2497.64
16,64,32,8192,5416.95
16,64,32,16384,10809.3
16,64,64,16,189.282
16,64,64,32,194.22
16,64,64,64,197.58
16,64,64,128,307.885
16,64,64,256,458.543
16,64,64,512,811.793
16,64,64,1024,1560.23
16,64,64,2048,3069.35
16,64,64,4096,6095.05
16,64,64,8192,12185.7
16,64,64,16384,24270.7
16,64,128,16,366.318
16,64,128,32,374.584
16,64,128,64,382.339
16,64,128,128,622.704
16,64,128,256,899.1
16,64,128,512,1596.36
16,64,128,1024,3091.36
16,64,128,2048,6101.13
16,64,128,4096,12140.9
16,64,128,8192,24237.1
16,64,128,16384,48359.6
16,128,0,0,15.1467
16,128,1,16,14.4
16,128,1,32,14.4217
16,128,1,64,14.4217
16,128,1,128,17.0563
16,128,1,256,19.883
16,128,1,512,27.6163
16,128,1,1024,43.286
16,128,1,2048,75.1263
16,128,1,4096,136.439
16,128,1,8192,259.373
16,128,1,16384,505.103
16,128,2,16,22.795
16,128,2,32,23.03
16,128,2,64,23.1357
16,128,2,128,26.3897
16,128,2,256,32.096
16,128,2,512,47.307
16,128,2,1024,76.1397
16,128,2,2048,110.539
16,128,2,4096,169.014
16,128,2,8192,284.727
16,128,2,16384,518.991
16,128,4,16,28.544
16,128,4,32,28.896
16,128,4,64,29.0033
16,128,4,128,35.798
16,128,4,256,44.9817
16,128,4,512,67.2967
16,128,4,1024,106.721
16,128,4,2048,164.855
16,128,4,4096,283.191
16,128,4,8192,514.948
16,128,4,16384,984.733
16,128,8,16,39.5527
16,128,8,32,40.2883
16,128,8,64,40.832
16,128,8,128,54.5393
16,128,8,256,71.403
16,128,8,512,107.819
16,128,8,1024,169.015
16,128,8,2048,288.055
16,128,8,4096,523.854
16,128,8,8192,994.759
16,128,8,16384,1971.18
16,128,16,16,61.9523
16,128,16,32,63.0293
16,128,16,64,63.958
16,128,16,128,91.435
16,128,16,256,122.518
16,128,16,512,187.212
16,128,16,1024,306.168
16,128,16,2048,540.067
16,128,16,4096,1008.68
16,128,16,8192,1993.6
16,128,16,16384,4453.97
16,128,32,16,104.63
16,128,32,32,106.977
16,128,32,64,109.025
16,128,32,128,163.969
16,128,32,256,224.386
16,128,32,512,353.251
16,128,32,1024,591.994
16,128,32,2048,1122.54
16,128,32,4096,2523.03
16,128,32,8192,5438.11
16,128,32,16384,10948
16,128,64,16,190.796
16,128,64,32,195.735
16,128,64,64,199.778
16,128,64,128,311
16,128,64,256,465.316
16,128,64,512,805.712
16,128,64,1024,1562.87
16,128,64,2048,3074.37
16,128,64,4096,6096.73
16,128,64,8192,12182.5
16,128,64,16384,24277.1
16,128,128,16,329.944
16,128,128,32,337.806
16,128,128,64,386.723
16,128,128,128,625.381
16,128,128,256,904.007
16,128,128,512,1595.58
16,128,128,1024,3087.51
16,128,128,2048,6101.18
16,128,128,4096,12138.6
16,128,128,8192,24232.3
16,128,128,16384,48370.9
16,256,0,0,18.4537
16,256,1,16,17.91
16,256,1,32,17.8773
16,256,1,64,17.867
16,256,1,128,20.1497
16,256,1,256,20.9603
16,256,1,512,27.7757
16,256,1,1024,43.4033
16,256,1,2048,75.2217
16,256,1,4096,136.513
16,256,1,8192,259.479
16,256,1,16384,505.135
16,256,2,16,26.6457
16,256,2,32,26.8057
16,256,2,64,26.9447
16,256,2,128,30.4427
16,256,2,256,34.4433
16,256,2,512,47.147
16,256,2,1024,76.9713
16,256,2,2048,124.3
16,256,2,4096,184.95
16,256,2,8192,302.221
16,256,2,16384,538.063
16,256,4,16,32.374
16,256,4,32,32.491
16,256,4,64,32.8
16,256,4,128,40.0007
16,256,4,256,47.6057
16,256,4,512,67.265
16,256,4,1024,110.124
16,256,4,2048,175.436
16,256,4,4096,293.805
16,256,4,8192,518.158
16,256,4,16384,989.479
16,256,8,16,43.7123
16,256,8,32,44.267
16,256,8,64,44.8213
16,256,8,128,58.2407
16,256,8,256,73.6117
16,256,8,512,107.734
16,256,8,1024,176.801
16,256,8,2048,294.157
16,256,8,4096,533.999
16,256,8,8192,1006.4
16,256,8,16384,1974.56
16,256,16,16,66.3257
16,256,16,32,67.5843
16,256,16,64,68.7363
16,256,16,128,94.764
16,256,16,256,124.971
16,256,16,512,187.127
16,256,16,1024,314.019
16,256,16,2048,548.367
16,256,16,4096,1016.85
16,256,16,8192,2032.95
16,256,16,16384,4486.19
16,256,32,16,109.355
16,256,32,32,111.873
16,256,32,64,113.9
16,256,32,128,166.06
16,256,32,256,227.927
16,256,32,512,359.448
16,256,32,1024,607.429
16,256,32,2048,1138.39
16,256,32,4096,2476.84
16,256,32,8192,5472.9
16,256,32,16384,10793.9
16,256,64,16,194.466
16,256,64,32,199.03
16,256,64,64,203.095
16,256,64,128,313.859
16,256,64,256,472.442
16,256,64,512,809.852
16,256,64,1024,1563.47
16,256,64,2048,3079.2
16,256,64,4096,6099.86
16,256,64,8192,12191.8
16,256,64,16384,24268.3
16,256,128,16,370.691
16,256,128,32,379.683
16,256,128,64,388.536
16,256,128,128,630.79
16,256,128,256,906.024
16,256,128,512,1588.05
16,256,128,1024,3089.07
16,256,128,2048,6104.26
16,256,128,4096,12141.3
16,256,128,8192,24246.8
16,256,128,16384,48364.8
16,512,0,0,25.2057
16,512,1,16,24.832
16,512,1,32,24.875
16,512,1,64,24.8747
16,512,1,128,26.048
16,512,1,256,28.4267
16,512,1,512,28.8113
16,512,1,1024,43.6167
16,512,1,2048,75.4673
16,512,1,4096,136.567
16,512,1,8192,259.362
16,512,1,16384,505.146
16,512,2,16,34.091
16,512,2,32,34.102
16,512,2,64,34.304
16,512,2,128,38.0053
16,512,2,256,42.0267
16,512,2,512,49.4193
16,512,2,1024,77.4407
16,512,2,2048,134.614
16,512,2,4096,213.229
16,512,2,8192,332.867
16,512,2,16384,577.381
16,512,4,16,39.8513
16,512,4,32,40.1393
16,512,4,64,40.5443
16,512,4,128,47.627
16,512,4,256,55.147
16,512,4,512,69.7073
16,512,4,1024,111.158
16,512,4,2048,196.865
16,512,4,4096,316.525
16,512,4,8192,542.969
16,512,4,16384,1010.45
16,512,8,16,55.445
16,512,8,32,56.0857
16,512,8,64,56.7047
16,512,8,128,65.92
16,512,8,256,80.854
16,512,8,512,109.921
16,512,8,1024,180.023
16,512,8,2048,309.88
16,512,8,4096,549.295
16,512,8,8192,1030.75
16,512,8,16384,2010.8
16,512,16,16,77.4723
16,512,16,32,78.5713
16,512,16,64,79.7453
16,512,16,128,102.934
16,512,16,256,131.873
16,512,16,512,190.37
16,512,16,1024,318.531
16,512,16,2048,571.802
16,512,16,4096,1046.64
16,512,16,8192,2048.91
16,512,16,16384,4450.61
16,512,32,16,119.692
16,512,32,32,121.9
16,512,32,64,123.82
16,512,32,128,175.084
16,512,32,256,232.983
16,512,32,512,370.679
16,512,32,1024,666.576
16,512,32,2048,1194.67
16,512,32,4096,2560.43
16,512,32,8192,5381.33
16,512,32,16384,10932.9
16,512,64,16,204.109
16,512,64,32,208.834
16,512,64,64,213.026
16,512,64,128,320.334
16,512,64,256,475.545
16,512,64,512,822.631
16,512,64,1024,1570.26
16,512,64,2048,3084.94
16,512,64,4096,6105.96
16,512,64,8192,12189
16,512,64,16384,24288.5
16,512,128,16,377.262
16,512,128,32,385.454
16,512,128,64,394.308
16,512,128,128,637.2
16,512,128,256,917.373
16,512,128,512,1613.7
16,512,128,1024,3090.58
16,512,128,2048,6107.15
16,512,128,4096,12147.8
16,512,128,8192,24233.8
16,512,128,16384,48353.4
16,1024,0,0,38.6133
16,1024,1,16,38.9447
16,1024,1,32,38.9657
16,1024,1,64,39.0187
16,1024,1,128,43.894
16,1024,1,256,43.8403
16,1024,1,512,44.3413
16,1024,1,1024,45.024
16,1024,1,2048,74.7097
16,1024,1,4096,136.534
16,1024,1,8192,259.384
16,1024,1,16384,505.05
16,1024,2,16,48.5447
16,1024,2,32,48.7787
16,1024,2,64,49.0353
16,1024,2,128,52.4163
16,1024,2,256,56.331
16,1024,2,512,64.4163
16,1024,2,1024,79.1897
16,1024,2,2048,135.692
16,1024,2,4096,252.056
16,1024,2,8192,388.665
16,1024,2,16384,630.993
16,1024,4,16,54.5283
16,1024,4,32,54.8167
16,1024,4,64,55.4773
16,1024,4,128,62.0593
16,1024,4,256,69.857
16,1024,4,512,84.438
16,1024,4,1024,114.582
16,1024,4,2048,198.327
16,1024,4,4096,361.123
16,1024,4,8192,596.827
16,1024,4,16384,1089.47
16,1024,8,16,71.1153
16,1024,8,32,71.307
16,1024,8,64,72.0433
16,1024,8,128,88.1077
16,1024,8,256,102.881
16,1024,8,512,124.321
16,1024,8,1024,184.662
16,1024,8,2048,328.28
16,1024,8,4096,585.275
16,1024,8,8192,1085.29
16,1024,8,16384,2137.72
16,1024,16,16,97.1427
16,1024,16,32,98.3367
16,1024,16,64,99.681
16,1024,16,128,124.086
16,1024,16,256,154.049
16,1024,16,512,203.532
16,1024,16,1024,325.411
16,1024,16,2048,585.253
16,1024,16,4096,1155.77
16,1024,16,8192,2274.25
16,1024,16,16384,4699.12
16,1024,32,16,140.557
16,1024,32,32,143.361
16,1024,32,64,145.015
16,1024,32,128,196.61
16,1024,32,256,250.648
16,1024,32,512,382.916
16,1024,32,1024,653.958
16,1024,32,2048,1368.66
16,1024,32,4096,2682.42
16,1024,32,8192,5381.33
16,1024,32,16384,11101.1
16,1024,64,16,224.397
16,1024,64,32,229.751
16,1024,64,64,232.865
16,1024,64,128,340.536
16,1024,64,256,497.349
16,1024,64,512,832.007
16,1024,64,1024,1582.62
16,1024,64,2048,3092.4
16,1024,64,4096,6121.74
16,1024,64,8192,12219.4
16,1024,64,16384,24271.6
16,1024,128,16,357.624
16,1024,128,32,364.078
16,1024,128,64,414.83
16,1024,128,128,650.886
16,1024,128,256,929.565
16,1024,128,512,1618.02
16,1024,128,1024,3107.55
16,1024,128,2048,6119.76
16,1024,128,4096,12158.4
16,1024,128,8192,24267.9
16,1024,128,16384,48372.4
16,2048,0,0,65.7713
16,2048,1,16,67.9263
16,2048,1,32,67.915
16,2048,1,64,67.8623
16,2048,1,128,76.1927
16,2048,1,256,75.4673
16,2048,1,512,76.129
16,2048,1,1024,74.6993
16,2048,1,2048,75.83
16,2048,1,4096,136.823
16,2048,1,8192,256.92
16,2048,1,16384,504.782
16,2048,2,16,78.6567
16,2048,2,32,78.5607
16,2048,2,64,78.7103
16,2048,2,128,82.1763
16,2048,2,256,85.9417
16,2048,2,512,93.057
16,2048,2,1024,110.124
16,2048,2,2048,139.67
16,2048,2,4096,255.042
16,2048,2,8192,481.743
16,2048,2,16384,741.063
16,2048,4,16,83.756
16,2048,4,32,84.0543
16,2048,4,64,84.6297
16,2048,4,128,91.1047
16,2048,4,256,98.913
16,2048,4,512,114.017
16,2048,4,1024,144.279
16,2048,4,2048,204.322
16,2048,4,4096,373.667
16,2048,4,8192,688.018
16,2048,4,16384,1161.49
16,2048,8,16,100.054
16,2048,8,32,100.726
16,2048,8,64,100.833
16,2048,8,128,117.248
16,2048,8,256,136.151
16,2048,8,512,171.116
16,2048,8,1024,212.301
16,2048,8,2048,332.003
16,2048,8,4096,621.829
16,2048,8,8192,1153.82
16,2048,8,16384,2250.13
16,2048,16,16,131.084
16,2048,16,32,132.247
16,2048,16,64,133.409
16,2048,16,128,161.793
16,2048,16,256,187.597
16,2048,16,512,250.819
16,2048,16,1024,353.305
16,2048,16,2048,591.141
16,2048,16,4096,1168.17
16,2048,16,8192,2412.87
16,2048,16,16384,4781.05
16,2048,32,16,177.015
16,2048,32,32,179.352
16,2048,32,64,179.799
16,2048,32,128,234.008
16,2048,32,256,290.744
16,2048,32,512,421.113
16,2048,32,1024,698.395
16,2048,32,2048,1281.74
16,2048,32,4096,2798.36
16,2048,32,8192,5583.21
16,2048,32,16384,10919.1
16,2048,64,16,262.914
16,2048,64,32,268.646
16,2048,64,64,271.313
16,2048,64,128,381.278
16,2048,64,256,549.718
16,2048,64,512,872.263
16,2048,64,1024,1607.77
16,2048,64,2048,3115.93
16,2048,64,4096,6141.28
16,2048,64,8192,12229.2
16,2048,64,16384,24298.1
16,2048,128,16,439.646
16,2048,128,32,447.998
16,2048,128,64,456.97
16,2048,128,128,695.631
16,2048,128,256,972.618
16,2048,128,512,1652.73
16,2048,128,1024,3125.45
16,2048,128,2048,6143.34
16,2048,128,4096,12182.1
16,2048,128,8192,24258.7
16,2048,128,16384,48411.2
16,4096,0,0,119.362
16,4096,1,16,138.104
16,4096,1,32,138.126
16,4096,1,64,138.008
16,4096,1,128,138.158
16,4096,1,256,137.923
16,4096,1,512,136.451
16,4096,1,1024,136.856
16,4096,1,2048,138.243
16,4096,1,4096,137.656
16,4096,1,8192,258.608
16,4096,1,16384,501.386
16,4096,2,16,137.165
16,4096,2,32,136.717
16,4096,2,64,137.304
16,4096,2,128,140.878
16,4096,2,256,144.558
16,4096,2,512,150.777
16,4096,2,1024,167.001
16,4096,2,2048,198.884
16,4096,2,4096,258.853
16,4096,2,8192,492.512
16,4096,2,16384,964.809
16,4096,4,16,141.71
16,4096,4,32,143.406
16,4096,4,64,142.915
16,4096,4,128,149.678
16,4096,4,256,156.76
16,4096,4,512,171.95
16,4096,4,1024,202.009
16,4096,4,2048,261.925
16,4096,4,4096,382.728
16,4096,4,8192,725.818
16,4096,4,16384,1339.94
16,4096,8,16,158.296
16,4096,8,32,157.049
16,4096,8,64,157.625
16,4096,8,128,175.503
16,4096,8,256,193.039
16,4096,8,512,229.871
16,4096,8,1024,302.897
16,4096,8,2048,390.056
16,4096,8,4096,627.501
16,4096,8,8192,1218.46
16,4096,8,16384,2385.67
16,4096,16,16,188.324
16,4096,16,32,189.049
16,4096,16,64,190.073
16,4096,16,128,227.023
16,4096,16,256,258.747
16,4096,16,512,327.228
16,4096,16,1024,443.166
16,4096,16,2048,648.002
16,4096,16,4096,1127.19
16,4096,16,8192,2497.74
16,4096,16,16384,5035.14
16,4096,32,16,244.218
16,4096,32,32,247.365
16,4096,32,64,249.573
16,4096,32,128,309.809
16,4096,32,256,371.048
16,4096,32,512,508.32
16,4096,32,1024,790.214
16,4096,32,2048,1426.08
16,4096,32,4096,2690.28
16,4096,32,8192,5733.27
16,4096,32,16384,11148.2
16,4096,64,16,340.221
16,4096,64,32,341.959
16,4096,64,64,346.908
16,4096,64,128,458.249
16,4096,64,256,640.419
16,4096,64,512,972.916
16,4096,64,1024,1697.45
16,4096,64,2048,3159.21
16,4096,64,4096,6182.72
16,4096,64,8192,12273.5
16,4096,64,16384,24325
16,4096,128,16,518.347
16,4096,128,32,525.707
16,4096,128,64,540.608
16,4096,128,128,784.902
16,4096,128,256,1058.86
16,4096,128,512,1739.15
16,4096,128,1024,3195.7
16,4096,128,2048,6188.01
16,4096,128,4096,12229.3
16,4096,128,8192,24322.3
16,4096,128,16384,48444.8
16,8192,0,0,227.183
16,8192,1,16,235.909
16,8192,1,32,235.717
16,8192,1,64,235.536
16,8192,1,128,260.634
16,8192,1,256,260.378
16,8192,1,512,255.611
16,8192,1,1024,257.659
16,8192,1,2048,257.957
16,8192,1,4096,259.717
16,8192,1,8192,260.645
16,8192,1,16384,500.148
16,8192,2,16,253.85
16,8192,2,32,254.042
16,8192,2,64,254.629
16,8192,2,128,256.879
16,8192,2,256,261.786
16,8192,2,512,266.714
16,8192,2,1024,282.704
16,8192,2,2048,315.826
16,8192,2,4096,376.743
16,8192,2,8192,496.853
16,8192,2,16384,963.325
16,8192,4,16,259.365
16,8192,4,32,257.978
16,8192,4,64,258.619
16,8192,4,128,265.904
16,8192,4,256,273.136
16,8192,4,512,287.046
16,8192,4,1024,317.83
16,8192,4,2048,377.96
16,8192,4,4096,496.287
16,8192,4,8192,733.987
16,8192,4,16384,1421.29
16,8192,8,16,273.264
16,8192,8,32,272.218
16,8192,8,64,272.101
16,8192,8,128,288.539
16,8192,8,256,308.497
16,8192,8,512,343.591
16,8192,8,1024,418.302
16,8192,8,2048,565.28
16,8192,8,4096,744.847
16,8192,8,8192,1217.23
16,8192,8,16384,2476.56
16,8192,16,16,300.881
16,8192,16,32,302.203
16,8192,16,64,303.281
16,8192,16,128,341.149
16,8192,16,256,380.157
16,8192,16,512,459.742
16,8192,16,1024,592.109
16,8192,16,2048,822.192
16,8192,16,4096,1263.36
16,8192,16,8192,2413.68
16,8192,16,16384,5180.94
16,8192,32,16,357.362
16,8192,32,32,360.189
16,8192,32,64,362.908
16,8192,32,128,434.014
16,8192,32,256,515.178
16,8192,32,512,665.079
16,8192,32,1024,964.403
16,8192,32,2048,1582.13
16,8192,32,4096,2948.58
16,8192,32,8192,5669.33
16,8192,32,16384,11350
16,8192,64,16,475.102
16,8192,64,32,481.182
