prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,16,4,256,32.0103
16,16,4,512,39.808
16,16,4,1024,54.8913
16,16,4,2048,85.1097
16,16,4,4096,143.328
16,16,4,8192,259.606
16,16,4,16384,494.935
16,16,8,16,24.48
16,16,8,32,24.939
16,16,8,64,25.184
16,16,8,128,33.568
16,16,8,256,44.8427
16,16,8,512,61.152
16,16,8,1024,90.8267
16,16,8,2048,149.675
16,16,8,4096,268.779
16,16,8,8192,502.561
16,16,8,16384,978.584
16,16,16,16,36.011
16,16,16,32,36.5443
16,16,16,64,37.216
16,16,16,128,51.0087
16,16,16,256,67.285
16,16,16,512,95.9683
16,16,16,1024,156.598
16,16,16,2048,275.681
16,16,16,4096,513.899
16,16,16,8192,990.136
16,16,16,16384,1975.48
16,16,32,16,58.3573
16,16,32,32,59.4883
16,16,32,64,60.7257
16,16,32,128,87.7977
16,16,32,256,119.68
16,16,32,512,178.123
16,16,32,1024,300.748
16,16,32,2048,545.462
16,16,32,4096,1067.04
16,16,32,8192,2439.42
16,16,32,16384,4761.52
16,16,64,16,102.048
16,16,64,32,104.065
16,16,64,64,105.878
16,16,64,128,162.656
16,16,64,256,251.393
16,16,64,512,427.852
16,16,64,1024,802.551
16,16,64,2048,1555.08
16,16,64,4096,3073.99
16,16,64,8192,6115.11
16,16,64,16384,12156.3
16,16,128,16,189.686
16,16,128,32,194.475
16,16,128,64,198.721
16,16,128,128,321.441
16,16,128,256,469.463
16,16,128,512,820.728
16,16,128,1024,1562.17
16,16,128,2048,3064.49
16,16,128,4096,6086.67
16,16,128,8192,12137.1
16,16,128,16384,24196.9
16,32,0,0,12.96
16,32,1,16,13.013
16,32,1,32,13.1627
16,32,1,64,13.269
16,32,1,128,15.4243
16,32,1,256,19.0193
16,32,1,512,26.4
16,32,1,1024,41.184
16,32,1,2048,70.72
16,32,1,4096,130.272
16,32,1,8192,248.246
16,32,1,16384,484.054
16,32,2,16,13.1627
16,32,2,32,13.312
16,32,2,64,13.4187
16,32,2,128,15.5837
16,32,2,256,19.296
16,32,2,512,26.763
16,32,2,1024,41.8773
16,32,2,2048,72.235
16,32,2,4096,131.04
16,32,2,8192,248.694
16,32,2,16384,486.753
16,32,4,16,18.9223
16,32,4,32,18.997
16,32,4,64,19.1893
16,32,4,128,24.224
16,32,4,256,31.9577
16,32,4,512,39.9787
16,32,4,1024,55.0833
16,32,4,2048,84.9603
16,32,4,4096,144.331
16,32,4,8192,261.26
16,32,4,16384,498.135
16,32,8,16,24.5017
16,32,8,32,24.896
16,32,8,64,25.2693
16,32,8,128,33.504
16,32,8,256,44.8747
16,32,8,512,61.1517
16,32,8,1024,89.7813
16,32,8,2048,148.576
16,32,8,4096,266.954
16,32,8,8192,504.854
16,32,8,16384,981.431
16,32,16,16,36.0963
16,32,16,32,36.6293
16,32,16,64,37.216
16,32,16,128,51.051
16,32,16,256,67.1043
16,32,16,512,96.0963
16,32,16,1024,156.203
16,32,16,2048,274.955
16,32,16,4096,515.917
16,32,16,8192,993.336
16,32,16,16384,1970.45
16,32,32,16,58.4747
16,32,32,32,59.6163
16,32,32,64,60.48
16,32,32,128,87.627
16,32,32,256,119.638
16,32,32,512,178.784
16,32,32,1024,302.849
16,32,32,2048,544.247
16,32,32,4096,1051.88
16,32,32,8192,2357.48
16,32,32,16384,4776.49
16,32,64,16,101.856
16,32,64,32,104.363
16,32,64,64,106.112
16,32,64,128,162.507
16,32,64,256,248.748
16,32,64,512,426.262
16,32,64,1024,800.888
16,32,64,2048,1555
16,32,64,4096,3075.69
16,32,64,8192,6127.64
16,32,64,16384,12151.5
16,32,128,16,189.931
16,32,128,32,194.668
16,32,128,64,198.496
16,32,128,128,321.75
16,32,128,256,467.393
16,32,128,512,821.25
16,32,128,1024,1566.48
16,32,128,2048,3068.92
16,32,128,4096,6083.58
16,32,128,8192,12155.7
16,32,128,16384,24187.2
16,64,0,0,13.0773
16,64,1,16,12.9707
16,64,1,32,13.099
16,64,1,64,13.2053
16,64,1,128,15.4023
16,64,1,256,19.04
16,64,1,512,26.3997
16,64,1,1024,41.2587
16,64,1,2048,70.688
16,64,1,4096,130.454
16,64,1,8192,248.256
16,64,1,16384,483.937
16,64,2,16,13.1413
16,64,2,32,13.3333
16,64,2,64,13.4187
16,64,2,128,15.5947
16,64,2,256,19.296
16,64,2,512,26.7947
16,64,2,1024,41.867
16,64,2,2048,72.3203
16,64,2,4096,131.253
16,64,2,8192,248.63
16,64,2,16384,486.903
16,64,4,16,18.9333
16,64,4,32,19.1257
16,64,4,64,19.3067
16,64,4,128,24.2557
16,64,4,256,32.011
