pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0035,2
16,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0011,2
16,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.0068,2
16,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0017,2
16,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0058,8
16,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0062,8
16,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0056,8
16,n<=128,sr<=5%,kvB<=16k,kp<=512,0.006,8
16,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0051,8
16,n<=128,sr<=5%,kvB<=16k,kp=0,0.0058,8
16,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0047,8
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0009,8
16,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0032,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0077,8
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0026,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.0108,8
16,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0048,8
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0052,8
16,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0033,8
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0061,8
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0016,8
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.0057,8
16,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0049,2
16,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0051,2
16,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.0044,2
16,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0045,2
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0014,2
16,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0036,2
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,0.0711,2
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0647,2
16,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0872,2
16,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0721,2
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0615,2
16,n<=128,sr<=70%,kvB<=1k,kp=0,0.0815,2
16,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0071,2
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0052,2
16,n<=128,sr<=70%,kvB<=4k,kp<=4k,0.0091,2
16,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0084,2
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.0087,2
16,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0071,2
16,n<=128,sr>70%,kvB<=16k,kp<=1k,0.003,4
16,n<=128,sr>70%,kvB<=16k,kp<=2k,0.0031,4
16,n<=128,sr>70%,kvB<=16k,kp<=4k,0.0032,4
16,n<=128,sr>70%,kvB<=16k,kp<=512,0.0067,4
16,n<=128,sr>70%,kvB<=16k,kp<=8k,0.0078,4
16,n<=128,sr>70%,kvB<=16k,kp=0,0.0093,4
16,n<=128,sr>70%,kvB<=1k,kp<=1k,0.0572,4
16,n<=128,sr>70%,kvB<=1k,kp<=2k,0.0557,4
16,n<=128,sr>70%,kvB<=1k,kp<=4k,0.0752,4
16,n<=128,sr>70%,kvB<=1k,kp<=512,0.0611,4
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.0974,4
16,n<=128,sr>70%,kvB<=1k,kp=0,0.0776,4
16,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.0018,4
16,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.0036,4
16,n<=128,sr>70%,kvB<=4k,kp<=4k,0.0054,4
16,n<=128,sr>70%,kvB<=4k,kp<=512,-0.0044,4
16,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.0052,4
16,n<=128,sr>70%,kvB<=4k,kp=0,0.0005,4
16,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.2207,4
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.1886,4
16,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.1482,4
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.2401,4
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.1055,4
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.2538,4
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.021,4
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0266,4
16,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0277,4
16,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1174,4
16,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.0307,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.2506,4
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1464,4
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.1056,4
16,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.0274,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,0.2,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0056,4
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.2562,4
16,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.2612,4
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.2317,4
16,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.1771,4
16,n<=16,sr<=40%,kvB<=16k,kp<=512,0.2624,4
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.1078,4
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.263,4
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,-0.0111,4
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.0609,4
16,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.0559,4
16,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1299,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.0607,4
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.2539,4
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.1791,4
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.1179,4
16,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.0191,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.2215,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.0297,4
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.2463,4
16,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.4878,2
16,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.4617,2
16,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.3606,2
16,n<=16,sr<=70%,kvB<=16k,kp<=512,0.5573,2
16,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.3815,2
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.5348,2
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,-0.1106,2
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.0916,2
16,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0381,2
16,n<=16,sr<=70%,kvB<=1k,kp<=512,-0.0204,2
16,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.0321,2
16,n<=16,sr<=70%,kvB<=1k,kp=0,0.2858,2
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.3189,2
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.2341,2
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.0055,2
16,n<=16,sr<=70%,kvB<=4k,kp<=512,0.3533,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.0605,2
16,n<=16,sr<=70%,kvB<=4k,kp=0,0.3095,2
16,n<=16,sr>70%,kvB<=16k,kp<=1k,1.1877,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,0.9726,4
16,n<=16,sr>70%,kvB<=16k,kp<=4k,0.7078,4
16,n<=16,sr>70%,kvB<=16k,kp<=512,1.2349,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,0.409,4
16,n<=16,sr>70%,kvB<=16k,kp=0,1.2963,4
16,n<=16,sr>70%,kvB<=1k,kp<=1k,-0.1386,4
16,n<=16,sr>70%,kvB<=1k,kp<=2k,-0.2671,4
16,n<=16,sr>70%,kvB<=1k,kp<=4k,0.1099,4
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.0488,4
16,n<=16,sr>70%,kvB<=1k,kp<=8k,0.1982,4
16,n<=16,sr>70%,kvB<=1k,kp=0,0.6218,4
16,n<=16,sr>70%,kvB<=4k,kp<=1k,0.389,4
16,n<=16,sr>70%,kvB<=4k,kp<=2k,0.1724,4
16,n<=16,sr>70%,kvB<=4k,kp<=4k,-0.0763,4
16,n<=16,sr>70%,kvB<=4k,kp<=512,0.7811,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,-0.2374,4
16,n<=16,sr>70%,kvB<=4k,kp=0,1.0785,4
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.9876,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9871,2
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9842,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9875,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9848,2
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.9879,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.248,2
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.4365,2
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.144,2
16,n<=2,sr<=70%,kvB<=1k,kp<=512,0.9376,2
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.243,2
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.9407,2
16,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.9652,2
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.9596,2
16,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.2609,2
16,n<=2,sr<=70%,kvB<=4k,kp<=512,0.966,2
16,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.4149,2
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.9584,2
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.129,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.1052,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0848,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.1529,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0718,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.1436,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0344,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0518,6
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.067,6
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1083,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0662,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.14,6
16,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.1157,6
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0977,6
16,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.044,6
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.1414,6
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.069,6
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.1719,6
16,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.1879,2
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.1516,2
16,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.1259,2
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.2027,2
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.1246,2
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.2178,2
16,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.0971,2
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.0594,2
16,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1112,2
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1272,2
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.1249,2
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.1909,2
16,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.1947,2
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.1966,2
16,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.1835,2
16,n<=32,sr<=40%,kvB<=4k,kp<=512,0.2528,2
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.106,2
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.2557,2
16,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.1102,2
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.1014,2
16,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.0988,2
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.1266,2
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0484,2
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.1247,2
16,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.0029,2
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0065,2
16,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0411,2
16,n<=32,sr<=5%,kvB<=1k,kp<=512,0.084,2
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0438,2
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.0929,2
16,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.1137,2
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0847,2
16,n<=32,sr<=5%,kvB<=4k,kp<=4k,-0.0031,2
16,n<=32,sr<=5%,kvB<=4k,kp<=512,0.1354,2
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0576,2
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.1385,2
16,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.3933,2
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.3521,2
16,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.2653,2
16,n<=32,sr<=70%,kvB<=16k,kp<=512,0.4315,2
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.2658,2
16,n<=32,sr<=70%,kvB<=16k,kp=0,0.4347,2
16,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.1425,2
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.1448,2
16,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.1937,2
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.2041,2
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.2112,2
16,n<=32,sr<=70%,kvB<=1k,kp=0,0.3502,2
16,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.4376,2
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.3902,2
16,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.4489,2
16,n<=32,sr<=70%,kvB<=4k,kp<=512,0.6015,2
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.4214,2
16,n<=32,sr<=70%,kvB<=4k,kp=0,0.7272,2
16,n<=32,sr>70%,kvB<=16k,kp<=1k,0.9254,4
16,n<=32,sr>70%,kvB<=16k,kp<=2k,0.8294,4
16,n<=32,sr>70%,kvB<=16k,kp<=4k,0.6164,4
16,n<=32,sr>70%,kvB<=16k,kp<=512,1.0324,4
16,n<=32,sr>70%,kvB<=16k,kp<=8k,0.5819,4
16,n<=32,sr>70%,kvB<=16k,kp=0,1.0826,4
16,n<=32,sr>70%,kvB<=1k,kp<=1k,0.3957,4
16,n<=32,sr>70%,kvB<=1k,kp<=2k,0.3967,4
16,n<=32,sr>70%,kvB<=1k,kp<=4k,0.2291,4
16,n<=32,sr>70%,kvB<=1k,kp<=512,0.3711,4
16,n<=32,sr>70%,kvB<=1k,kp<=8k,0.7018,4
16,n<=32,sr>70%,kvB<=1k,kp=0,0.8643,4
16,n<=32,sr>70%,kvB<=4k,kp<=1k,0.9547,4
16,n<=32,sr>70%,kvB<=4k,kp<=2k,0.858,4
16,n<=32,sr>70%,kvB<=4k,kp<=4k,1.1748,4
16,n<=32,sr>70%,kvB<=4k,kp<=512,1.5917,4
16,n<=32,sr>70%,kvB<=4k,kp<=8k,1.1543,4
16,n<=32,sr>70%,kvB<=4k,kp=0,1.9773,4
16,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.794,2
16,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.6911,2
16,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.4573,2
16,n<=4,sr<=40%,kvB<=16k,kp<=512,0.8748,2
16,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.246,2
16,n<=4,sr<=40%,kvB<=16k,kp=0,0.9574,2
16,n<=4,sr<=40%,kvB<=1k,kp<=1k,-0.1705,2
16,n<=4,sr<=40%,kvB<=1k,kp<=2k,-0.1488,2
16,n<=4,sr<=40%,kvB<=1k,kp<=4k,-0.1585,2
16,n<=4,sr<=40%,kvB<=1k,kp<=512,0.295,2
16,n<=4,sr<=40%,kvB<=1k,kp<=8k,-0.2937,2
16,n<=4,sr<=40%,kvB<=1k,kp=0,0.6169,5
16,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.4351,2
16,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.2341,2
16,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.3297,2
16,n<=4,sr<=40%,kvB<=4k,kp<=512,0.6061,2
16,n<=4,sr<=40%,kvB<=4k,kp<=8k,-0.2799,2
16,n<=4,sr<=40%,kvB<=4k,kp=0,0.8281,3
16,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.8942,2
16,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.8072,2
16,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.1782,2
16,n<=4,sr<=70%,kvB<=16k,kp<=512,0.946,2
16,n<=4,sr<=70%,kvB<=16k,kp<=8k,-0.0321,2
16,n<=4,sr<=70%,kvB<=16k,kp=0,0.9656,2
16,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.8226,2
16,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.7934,2
16,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.9088,2
16,n<=4,sr<=70%,kvB<=1k,kp<=512,0.0325,2
16,n<=4,sr<=70%,kvB<=1k,kp<=8k,-0.8871,2
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.6704,4
16,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.1275,2
