pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
0,n<=32,sr<=70%,kvB<=16k,kp=0,-0.0207,2
0,n<=32,sr<=70%,kvB<=1k,kp=0,0.072,2
0,n<=32,sr<=70%,kvB<=4k,kp=0,-0.0174,2
0,n<=32,sr>70%,kvB<=16k,kp=0,0.0035,4
0,n<=32,sr>70%,kvB<=1k,kp=0,0.2502,4
0,n<=32,sr>70%,kvB<=4k,kp=0,0.0218,4
0,n<=4,sr<=40%,kvB<=16k,kp=0,0.0228,2
0,n<=4,sr<=40%,kvB<=1k,kp=0,0.1317,4
0,n<=4,sr<=40%,kvB<=4k,kp=0,0.0365,3
0,n<=4,sr<=70%,kvB<=16k,kp=0,0.0353,2
0,n<=4,sr<=70%,kvB<=1k,kp=0,0.187,2
0,n<=4,sr<=70%,kvB<=4k,kp=0,-0.1967,2
0,n<=4,sr>70%,kvB<=16k,kp=0,0.421,2
0,n<=4,sr>70%,kvB<=1k,kp=0,0.441,2
0,n<=4,sr>70%,kvB<=4k,kp=0,0.2351,2
0,n<=64,sr<=15%,kvB<=16k,kp=0,0.025,4
0,n<=64,sr<=15%,kvB<=1k,kp=0,0.0292,4
0,n<=64,sr<=15%,kvB<=4k,kp=0,0.016,4
0,n<=64,sr<=40%,kvB<=16k,kp=0,-0.0191,2
0,n<=64,sr<=40%,kvB<=1k,kp=0,-0.0,2
0,n<=64,sr<=40%,kvB<=4k,kp=0,-0.0295,2
0,n<=64,sr<=5%,kvB<=16k,kp=0,0.0541,6
0,n<=64,sr<=5%,kvB<=1k,kp=0,0.0389,6
0,n<=64,sr<=5%,kvB<=4k,kp=0,0.0522,6
0,n<=64,sr<=70%,kvB<=16k,kp=0,-0.1109,2
0,n<=64,sr<=70%,kvB<=1k,kp=0,-0.1315,2
0,n<=64,sr<=70%,kvB<=4k,kp=0,-0.1212,2
0,n<=64,sr>70%,kvB<=16k,kp=0,-0.3718,4
0,n<=64,sr>70%,kvB<=1k,kp=0,-0.2836,4
0,n<=64,sr>70%,kvB<=4k,kp=0,-0.3673,4
0,n<=8,sr<=15%,kvB<=16k,kp=0,0.0561,2
0,n<=8,sr<=15%,kvB<=1k,kp=0,0.026,2
0,n<=8,sr<=15%,kvB<=4k,kp=0,0.0372,2
0,n<=8,sr<=40%,kvB<=16k,kp=0,0.0209,4
0,n<=8,sr<=40%,kvB<=1k,kp=0,0.0577,4
0,n<=8,sr<=40%,kvB<=4k,kp=0,-0.0024,4
0,n<=8,sr<=70%,kvB<=16k,kp=0,-0.0052,2
0,n<=8,sr<=70%,kvB<=1k,kp=0,-0.0191,2
0,n<=8,sr<=70%,kvB<=4k,kp=0,-0.0308,2
0,n<=8,sr>70%,kvB<=16k,kp=0,0.0116,4
0,n<=8,sr>70%,kvB<=1k,kp=0,-0.0564,4
0,n<=8,sr>70%,kvB<=4k,kp=0,0.2096,4
16,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0041,4
16,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0047,4
16,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0049,4
16,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0044,4
16,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.004,4
16,n<=128,sr<=15%,kvB<=16k,kp=0,0.0049,4
16,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0039,4
16,n<=128,sr<=15%,kvB<=1k,kp<=2k,-0.0002,4
16,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0028,4
16,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0039,4
16,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0109,4
16,n<=128,sr<=15%,kvB<=1k,kp=0,0.0059,4
16,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0053,4
16,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0045,4
16,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0002,4
16,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0051,4
16,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0017,4
16,n<=128,sr<=15%,kvB<=4k,kp=0,0.005,4
16,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0015,2
16,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.0017,2
16,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.0023,2
16,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0017,2
16,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0016,2
16,n<=128,sr<=40%,kvB<=16k,kp=0,0.0023,2
16,n<=128,sr<=40%,kvB<=1k,kp<=1k,-0.0017,2
16,n<=128,sr<=40%,kvB<=1k,kp<=2k,-0.0041,2
16,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0034,2
16,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0005,2
16,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0052,2
16,n<=128,sr<=40%,kvB<=1k,kp=0,0.0022,2
16,n<=128,sr<=40%,kvB<=4k,kp<=1k,0.0003,2
16,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.0002,2
16,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.001,2
16,n<=128,sr<=40%,kvB<=4k,kp<=512,0.0011,2
16,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0045,2
16,n<=128,sr<=40%,kvB<=4k,kp=0,0.0006,2
16,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0069,8
16,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0073,8
16,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0072,8
16,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0072,8
16,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0059,8
16,n<=128,sr<=5%,kvB<=16k,kp=0,0.007,8
16,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0014,8
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,-0.0,8
16,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0008,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0005,8
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0006,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.0017,8
16,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0073,8
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0063,8
16,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0018,8
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.007,8
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.001,8
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.0064,8
16,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0016,2
16,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0009,2
16,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.0011,2
16,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0006,2
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.0003,2
16,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0005,2
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0096,2
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.0102,2
16,n<=128,sr<=70%,kvB<=1k,kp<=4k,-0.0011,2
16,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0087,2
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0139,2
16,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0044,2
16,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0025,2
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0027,2
16,n<=128,sr<=70%,kvB<=4k,kp<=4k,0.0004,2
16,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0036,2
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.012,2
16,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0035,2
16,n<=128,sr>70%,kvB<=16k,kp<=1k,0.0117,4
16,n<=128,sr>70%,kvB<=16k,kp<=2k,0.0106,4
16,n<=128,sr>70%,kvB<=16k,kp<=4k,0.0126,4
16,n<=128,sr>70%,kvB<=16k,kp<=512,0.0109,4
16,n<=128,sr>70%,kvB<=16k,kp<=8k,0.0148,4
16,n<=128,sr>70%,kvB<=16k,kp=0,0.0115,4
16,n<=128,sr>70%,kvB<=1k,kp<=1k,0.0258,4
16,n<=128,sr>70%,kvB<=1k,kp<=2k,0.0184,4
16,n<=128,sr>70%,kvB<=1k,kp<=4k,0.0294,4
16,n<=128,sr>70%,kvB<=1k,kp<=512,0.0139,4
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.0067,4
16,n<=128,sr>70%,kvB<=1k,kp=0,0.018,4
16,n<=128,sr>70%,kvB<=4k,kp<=1k,0.0091,4
16,n<=128,sr>70%,kvB<=4k,kp<=2k,0.0118,4
16,n<=128,sr>70%,kvB<=4k,kp<=4k,0.0106,4
16,n<=128,sr>70%,kvB<=4k,kp<=512,0.0104,4
16,n<=128,sr>70%,kvB<=4k,kp<=8k,0.0042,4
16,n<=128,sr>70%,kvB<=4k,kp=0,0.0101,4
16,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.156,4
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.1467,4
16,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.121,4
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.1539,4
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.0635,4
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.1631,4
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,-0.0201,4
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,-0.021,4
16,n<=16,sr<=15%,kvB<=1k,kp<=4k,-0.0192,4
16,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1247,4
16,n<=16,sr<=15%,kvB<=1k,kp<=8k,-0.0092,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.2096,4
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1493,4
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0786,4
16,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.0331,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1488,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0313,4
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.18,4
16,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.1357,4
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.1253,4
16,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.1001,4
16,n<=16,sr<=40%,kvB<=16k,kp<=512,0.1196,4
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.0654,4
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.1128,4
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,-0.0462,4
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.0465,4
16,n<=16,sr<=40%,kvB<=1k,kp<=4k,-0.0434,4
16,n<=16,sr<=40%,kvB<=1k,kp<=512,0.0805,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,-0.0486,4
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.1428,4
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.1243,4
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.1085,4
16,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.0123,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.1001,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.0214,4
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.0957,4
16,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.1465,2
16,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.091,2
16,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.0189,2
16,n<=16,sr<=70%,kvB<=16k,kp<=512,0.1454,2
16,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.0707,2
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.1147,2
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,-0.2325,2
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.1695,2
16,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.1878,2
16,n<=16,sr<=70%,kvB<=1k,kp<=512,0.0026,2
16,n<=16,sr<=70%,kvB<=1k,kp<=8k,-0.1419,2
16,n<=16,sr<=70%,kvB<=1k,kp=0,0.0226,2
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.0377,2
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.1545,2
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.1491,2
16,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.028,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.0872,2
16,n<=16,sr<=70%,kvB<=4k,kp=0,0.1601,2
16,n<=16,sr>70%,kvB<=16k,kp<=1k,0.5908,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,0.5506,4
16,n<=16,sr>70%,kvB<=16k,kp<=4k,0.3879,4
16,n<=16,sr>70%,kvB<=16k,kp<=512,0.6246,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,0.5991,4
16,n<=16,sr>70%,kvB<=16k,kp=0,0.5442,4
16,n<=16,sr>70%,kvB<=1k,kp<=1k,0.0291,4
16,n<=16,sr>70%,kvB<=1k,kp<=2k,-0.0237,4
16,n<=16,sr>70%,kvB<=1k,kp<=4k,0.2204,4
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.1182,4
16,n<=16,sr>70%,kvB<=1k,kp<=8k,0.1418,4
16,n<=16,sr>70%,kvB<=1k,kp=0,-0.0468,4
16,n<=16,sr>70%,kvB<=4k,kp<=1k,0.4507,4
16,n<=16,sr>70%,kvB<=4k,kp<=2k,0.7646,4
16,n<=16,sr>70%,kvB<=4k,kp<=4k,0.5141,4
16,n<=16,sr>70%,kvB<=4k,kp<=512,0.3591,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,0.7678,4
16,n<=16,sr>70%,kvB<=4k,kp=0,0.5784,4
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.9861,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9856,2
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9873,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9858,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9877,2
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.9868,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.1517,2
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,-1.676,1
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.9868,2
16,n<=2,sr<=70%,kvB<=1k,kp<=512,0.9771,2
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.4347,2
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.9962,2
16,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.9893,2
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.9906,2
16,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.2368,2
16,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9915,2
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.9926,2
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.0733,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0802,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0703,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0665,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0635,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.0843,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.027,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0351,6
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0405,6
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0847,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0413,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.0956,6
16,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.1061,6
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0844,6
16,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0797,6
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0899,6
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0893,6
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.1112,6
16,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.134,2
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.1449,2
16,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.1329,2
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.1188,2
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.1497,2
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.2084,2
16,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.0676,2
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.08,2
16,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1387,2
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1087,2
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.1446,2
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.1099,2
16,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.1916,2
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.2229,2
16,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.256,2
16,n<=32,sr<=40%,kvB<=4k,kp<=512,0.1797,2
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.2448,2
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.2577,2
16,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.0523,2
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.0585,2
16,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.0526,2
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.0643,2
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0342,2
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.0707,2
16,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.0026,2
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0028,2
16,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.001,2
16,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0648,2
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0031,2
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.067,2
16,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0696,2
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0576,2
16,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0262,2
16,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0595,2
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0392,2
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.0743,2
16,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.16,2
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.1694,2
16,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.1404,2
16,n<=32,sr<=70%,kvB<=16k,kp<=512,0.2179,2
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.2018,2
16,n<=32,sr<=70%,kvB<=16k,kp=0,0.3252,2
16,n<=32,sr<=70%,kvB<=1k,kp<=1k,-0.0577,2
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0805,2
16,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.1342,2
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0745,2
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.172,2
16,n<=32,sr<=70%,kvB<=1k,kp=0,0.0758,2
16,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.2911,2
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.3497,2
16,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.2774,2
16,n<=32,sr<=70%,kvB<=4k,kp<=512,0.3,2
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.3448,2
16,n<=32,sr<=70%,kvB<=4k,kp=0,0.5068,2
16,n<=32,sr>70%,kvB<=16k,kp<=1k,0.4523,4
16,n<=32,sr>70%,kvB<=16k,kp<=2k,0.4558,4
16,n<=32,sr>70%,kvB<=16k,kp<=4k,0.4676,4
16,n<=32,sr>70%,kvB<=16k,kp<=512,0.5063,4
16,n<=32,sr>70%,kvB<=16k,kp<=8k,0.6739,4
16,n<=32,sr>70%,kvB<=16k,kp=0,0.7271,4
16,n<=32,sr>70%,kvB<=1k,kp<=1k,0.8391,4
16,n<=32,sr>70%,kvB<=1k,kp<=2k,0.6952,4
16,n<=32,sr>70%,kvB<=1k,kp<=4k,0.9087,4
16,n<=32,sr>70%,kvB<=1k,kp<=512,0.9141,4
16,n<=32,sr>70%,kvB<=1k,kp<=8k,0.7203,4
16,n<=32,sr>70%,kvB<=1k,kp=0,0.6376,4
16,n<=32,sr>70%,kvB<=4k,kp<=1k,1.0014,4
16,n<=32,sr>70%,kvB<=4k,kp<=2k,1.0256,4
16,n<=32,sr>70%,kvB<=4k,kp<=4k,1.6335,4
16,n<=32,sr>70%,kvB<=4k,kp<=512,0.9297,4
16,n<=32,sr>70%,kvB<=4k,kp<=8k,1.2168,4
16,n<=32,sr>70%,kvB<=4k,kp=0,1.2413,4
16,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.9734,2
16,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.9724,2
16,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.9733,2
16,n<=4,sr<=40%,kvB<=16k,kp<=512,0.9761,2
16,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.9651,2
16,n<=4,sr<=40%,kvB<=16k,kp=0,0.9761,2
16,n<=4,sr<=40%,kvB<=1k,kp<=1k,-0.0122,2
16,n<=4,sr<=40%,kvB<=1k,kp<=2k,-0.0552,2
16,n<=4,sr<=40%,kvB<=1k,kp<=4k,-0.1849,2
16,n<=4,sr<=40%,kvB<=1k,kp<=512,0.9123,2
16,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.2067,2
16,n<=4,sr<=40%,kvB<=1k,kp=0,0.9401,5
16,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.9724,2
16,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.9568,2
16,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.1741,2
16,n<=4,sr<=40%,kvB<=4k,kp<=512,0.9765,2
16,n<=4,sr<=40%,kvB<=4k,kp<=8k,-0.9001,2
16,n<=4,sr<=40%,kvB<=4k,kp=0,0.9668,3
16,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.9748,2
16,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.9762,2
16,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.973,2
16,n<=4,sr<=70%,kvB<=16k,kp<=512,0.9807,2
16,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.9683,2
16,n<=4,sr<=70%,kvB<=16k,kp=0,0.974,2
16,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.1813,2
16,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.3163,2
16,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.05,1
16,n<=4,sr<=70%,kvB<=1k,kp<=512,0.8889,2
16,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.2689,2
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.8941,4
16,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.9604,2
