prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,128,32,128,33.8347
16,128,32,256,44.0853
16,128,32,512,62.7417
16,128,32,1024,90.561
16,128,32,2048,149.484
16,128,32,4096,266.989
16,128,32,8192,514.308
16,128,32,16384,1011.49
16,128,64,16,34.5287
16,128,64,32,35.1577
16,128,64,64,35.52
16,128,64,128,54.2943
16,128,64,256,82.9127
16,128,64,512,133.729
16,128,64,1024,217.708
16,128,64,2048,404.462
16,128,64,4096,783.836
16,128,64,8192,1541.3
16,128,64,16384,3072.61
16,128,128,16,57.6863
16,128,128,32,58.998
16,128,128,64,59.7447
16,128,128,128,96.6193
16,128,128,256,143.5
16,128,128,512,240.087
16,128,128,1024,418.105
16,128,128,2048,791.815
16,128,128,4096,1543.02
16,128,128,8192,3055.08
16,128,128,16384,6118.22
16,256,0,0,18.7737
16,256,1,16,18.048
16,256,1,32,18.08
16,256,1,64,18.0373
16,256,1,128,18.0373
16,256,1,256,18.6667
16,256,1,512,24.9283
16,256,1,1024,39.489
16,256,1,2048,68.9287
16,256,1,4096,127.916
16,256,1,8192,245.805
16,256,1,16384,482.308
16,256,2,16,18.144
16,256,2,32,18.1227
16,256,2,64,18.112
16,256,2,128,18.1333
16,256,2,256,18.5813
16,256,2,512,25.1417
16,256,2,1024,39.8943
16,256,2,2048,69.5263
16,256,2,4096,128.652
16,256,2,8192,246.552
16,256,2,16384,484.164
16,256,4,16,18.24
16,256,4,32,18.2503
16,256,4,64,18.262
16,256,4,128,18.336
16,256,4,256,18.8163
16,256,4,512,25.312
16,256,4,1024,40.2563
16,256,4,2048,70.7203
16,256,4,4096,130.444
16,256,4,8192,249.272
16,256,4,16384,485.412
16,256,8,16,18.016
16,256,8,32,18.155
16,256,8,64,18.208
16,256,8,128,18.1867
16,256,8,256,18.9657
16,256,8,512,25.814
16,256,8,1024,41.1633
16,256,8,2048,71.382
16,256,8,4096,131.266
16,256,8,8192,249.783
16,256,8,16384,487.993
16,256,16,16,18.2507
16,256,16,32,18.3257
16,256,16,64,18.432
16,256,16,128,24.6293
16,256,16,256,31.9367
16,256,16,512,42.1873
16,256,16,1024,56.6513
16,256,16,2048,86.8383
16,256,16,4096,144.961
16,256,16,8192,261.613
16,256,16,16384,496.324
16,256,32,16,25.1413
16,256,32,32,25.3337
16,256,32,64,25.7387
16,256,32,128,33.942
16,256,32,256,44.992
16,256,32,512,65.3983
16,256,32,1024,94.5393
16,256,32,2048,153.985
